วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
--,207,GI(E) 1-1129,บริษัท ซี แอนด์ ที โมดูลาร์ จำกัด,207,2567-01-23T00:00:00,ชลบุรี
--,208,GI(E) 1-1130,บริษัท ซี แอนด์ ที โมดูลาร์ จำกัด,208,2567-01-23T00:00:00,ชลบุรี
--,209,GI(E) 1-1133,บริษัท โรงโม่หินศิลามหานคร จำกัด,209,2567-01-23T00:00:00,ชลบุรี
--,210,GI(E) 1-1134,บริษัท เหมืองทองค้าของเก่า (ซุ่นเฮง) จำกัด,210,2567-01-23T00:00:00,ชลบุรี
--,211,GI(E) 1-1135,บริษัท ซัง มูน ดัง จำกัด,211,2567-01-23T00:00:00,ชลบุรี
--,212,GI(E) 1-1136,บริษัท ศิลาพรชัย จำกัด,212,2567-01-23T00:00:00,ชลบุรี
--,213,GI(E) 1-1137,บริษัท อินดัสเทรียล คลีนนิ่ง โซลูชั่น จำกัด,213,2567-01-23T00:00:00,ชลบุรี
--,214,GI(E) 1-1139,บริษัท เอ.เอ็น.เค.รีไซเคิล จำกัด,214,2567-01-23T00:00:00,ชลบุรี
--,215,GI(E) 1-1143,บริษัท บุญธรรม ชลบุรี จำกัด,215,2567-01-23T00:00:00,ชลบุรี
--,216,GI(E) 1-1144,บริษัท คิง ไอโบ เอนไวรอนเมนทัล แอนด์ อินดัสตรี้ โฮลดิ้ง (ไทยแลนด์) จำกัด,216,2567-01-23T00:00:00,ชลบุรี
--,217,GI(E) 1-1146,บริษัท สุวลี จำกัด,217,2567-01-23T00:00:00,ชลบุรี
--,218,GI(E) 1-1147,กิจการประปาบ่อวิน (สถานีสูบน้ำลำห้วยใหญ่),218,2567-01-23T00:00:00,ชลบุรี
--,219,GI(E) 1-1148,บริษัท อัครโอฬาร (1996) จำกัด,219,2567-01-23T00:00:00,ชลบุรี
--,220,GI(E) 1-1149,ห้างหุ้นส่วนจำกัด สุขสวัสดิ์น้ำแข็งหลอด,220,2567-01-23T00:00:00,ชลบุรี
--,221,GI(E) 1-1150,บริษัท สุวลี จำกัด,221,2567-01-23T00:00:00,ชลบุรี
--,222,GI(E) 1-1151,บริษัท ศิรกร จำกัด,222,2567-01-23T00:00:00,ชลบุรี
--,223,GI(E) 1-1152,บริษัท ฟงไข่ อิเล็กทรอนิกส์ เทคโนโลยี (ประเทศไทย) จำกัด,223,2567-01-23T00:00:00,ชลบุรี
--,224,GI(E) 1-1154,บริษัท มั่นคง สตีล จำกัด (มหาชน),224,2567-01-23T00:00:00,ชลบุรี
--,225,GI(E) 1-1155,บริษัท ธับทอง เอ็นจิเนียริ่ง แอนด์ รีไซเคิล จำกัด,225,2567-01-23T00:00:00,ชลบุรี
--,226,GI(E) 1-1156,ศรีวิไล เปเปอร์,226,2567-01-23T00:00:00,ชลบุรี
--,227,GI(E) 1-1157,นายประทีป ศรีสังวรณ์,227,2567-01-23T00:00:00,ชลบุรี
--,228,GI(E) 1-1158,นายประทีป ศรีสังวรณ์,228,2567-01-23T00:00:00,ชลบุรี
--,229,GI(E) 1-1159,บริษัท กาญจน บ้านกลาง คอนกรีต จำกัด,229,2567-01-23T00:00:00,ชลบุรี
--,230,GI(E) 1-1160,บริษัท สมาร์ทคอนกรีต จำกัด (มหาชน),230,2567-01-24T00:00:00,ชลบุรี
--,231,GI(E) 1-1161,บริษัท โตโยต้าพัทยา (1998) จำกัด,231,2567-01-24T00:00:00,ชลบุรี
--,232,GI(E) 1-1182,สหกรณ์โคนมบ้านบึง จำกัด,232,2567-01-24T00:00:00,ชลบุรี
--,233,GI(E) 1-1183,บริษัท สามชัย แอนด์ ซัน (1998) จำกัด,233,2567-01-24T00:00:00,ชลบุรี
--,234,GI(E) 1-1184,บริษัท เจ.เอ เซอร์วิส แอนด์ ซัพพลาย จำกัด,234,2567-01-24T00:00:00,ชลบุรี
--,235,GI(E) 1-1185,บริษัท วันโปรเกรสพาร์ท จำกัด,235,2567-01-24T00:00:00,ชลบุรี
--,236,GI(E) 1-1186,บริษัท วันโปรเกรสพาร์ท จำกัด,236,2567-01-24T00:00:00,ชลบุรี
--,237,GI(E) 1-1187,บริษัท ฟู่ซิน พลาสติก จำกัด,237,2567-01-24T00:00:00,ชลบุรี
--,238,GI(E) 1-1188,บริษัท วิทยาศรม จำกัด,238,2567-01-24T00:00:00,ชลบุรี
--,239,GI(E) 1-1189,บริษัท ซูมิโซ โกลบอล โลจิสติคส์ (ประเทศไทย) จำกัด,239,2567-01-24T00:00:00,ชลบุรี
--,240,GI(E) 1-1190,บริษัท เอคเซลเลนท์ แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,240,2567-01-24T00:00:00,ชลบุรี
--,241,GI(E) 1-1191,บริษัท นาคากาวา สเปเชียล สตีล (ประเทศไทย) จำกัด,241,2567-01-24T00:00:00,ชลบุรี
--,242,GI(E) 1-1192,บริษัท เคียวเอ (ไทยแลนด์) จำกัด,242,2567-01-24T00:00:00,ชลบุรี
--,243,GI(E) 1-1193,บริษัท ซิตี้ พีแอลเอ (ประเทศไทย) จำกัด,243,2567-01-24T00:00:00,ชลบุรี
--,244,GI(E) 1-1194,บริษัท เนชั่นแนล เอ็นจิเนียริ่ง (ประเทศไทย) จำกัด,244,2567-01-24T00:00:00,ชลบุรี
--,245,GI(E) 1-1195,บริษัท วรรณ สแคร๊พ จำกัด,245,2567-01-24T00:00:00,ชลบุรี
--,246,GI(E) 1-1196,บริษัท ไทย เฟาน์เทิน ออฟ ไลฟ์ จำกัด,246,2567-01-24T00:00:00,ชลบุรี
--,247,GI(E) 1-1199,บริษัท บี.ที.โอโต้พาร์ต จำกัด,247,2567-01-24T00:00:00,ชลบุรี
--,248,GI(E) 1-1201,บริษัท เคนเนอร์ ไนฟ์ แอนด์ แมชชีนเนอรี่ (ไทยแลนด์) จำกัด,248,2567-01-24T00:00:00,ชลบุรี
--,249,GI(E) 1-1202,บริษัท เดอะ โซลูชั่น อินเตอร์คูล จำกัด,249,2567-01-24T00:00:00,ชลบุรี
--,250,GI(E) 1-1203,บริษัท ดีดีพี เทคโนโลยี จำกัด,250,2567-01-24T00:00:00,ชลบุรี
--,251,GI(E) 1-1204,บริษัท วี-บอน พลาสแพค (ประเทศไทย) จำกัด,251,2567-01-24T00:00:00,ชลบุรี
--,252,GI(E) 1-1205,บริษัท วินด์ ไรเดอร์ จำกัด,252,2567-01-24T00:00:00,ชลบุรี
--,253,GI(E) 1-1206,บริษัท ศรีราชาฟาร์ม (เอเชีย) จำกัด,253,2567-01-24T00:00:00,ชลบุรี
--,254,GI(E) 1-1208,บริษัท ศรีราชาฟาร์ม (เอเชีย) จำกัด,254,2567-01-24T00:00:00,ชลบุรี
--,255,GI(E) 1-1209,บริษัท ศรีราชาฟาร์ม (เอเชีย) จำกัด,255,2567-01-24T00:00:00,ชลบุรี
--,256,GI(E) 1-1210,บริษัท ศรีราชาฟาร์ม (เอเชีย) จำกัด,256,2567-01-24T00:00:00,ชลบุรี
--,257,GI(E) 1-1211,บริษัท สยามทรีดีเวลลอปเม้นต์ จำกัด,257,2567-01-24T00:00:00,ชลบุรี
--,258,GI(E) 1-1216,บริษัท เจ.เอ็น.ทรานสอส (ประเทศไทย) จำกัด,258,2567-01-24T00:00:00,ชลบุรี
--,259,GI(E) 1-1217,บริษัท ชลบุรีออกซิเจน จำกัด,259,2567-01-24T00:00:00,ชลบุรี
--,260,GI(E) 1-1218,บริษัท บูรพา แอกกริเกต จำกัด,260,2567-01-24T00:00:00,ชลบุรี
--,261,GI(E) 1-1219,บริษัท ฮันซอล เทคนิคส์ (ประเทศไทย) จำกัด,261,2567-01-24T00:00:00,ชลบุรี
--,262,GI(E) 1-1220,บริษัท คิง ลอง อิเลคทริคอล จำกัด,262,2567-01-24T00:00:00,ชลบุรี
--,263,GI(E) 1-1221,บริษัท เอส.เจ.ซี คอนกรีต จำกัด,263,2567-01-24T00:00:00,ชลบุรี
--,264,GI(E) 1-1222,บริษัท เทคนิคไฮดรอลิค จำกัด,264,2567-01-24T00:00:00,ชลบุรี
--,265,GI(E) 1-1223,บริษัท ชนะชัยรุ่งเรืองออยล์ จำกัด,265,2567-01-24T00:00:00,ชลบุรี
--,266,GI(E) 1-1224,บริษัท เอส.เจ.ซี คอนกรีต จำกัด,266,2567-01-24T00:00:00,ชลบุรี
--,267,GI(E) 1-1225,บริษัท ซัง มูน ดัง จำกัด,267,2567-01-24T00:00:00,ชลบุรี
--,268,GI(E) 1-1226,บริษัท ชนะชัยรุ่งเรืองออยล์ จำกัด,268,2567-01-24T00:00:00,ชลบุรี
--,269,GI(E) 1-1227,บริษัท นำเจริญ ดีเวลลอปเม้นท์ จำกัด,269,2567-01-24T00:00:00,ชลบุรี
--,270,GI(E) 1-1228,บริษัท กรีนทูล แอนด์ กรีนเทค (ประเทศไทย) จำกัด,270,2567-01-24T00:00:00,ชลบุรี
--,271,GI(E) 1-1229,บริษัท ควิซีน โซลูชั่น เอเซีย จำกัด,271,2567-01-24T00:00:00,ชลบุรี
--,272,GI(E) 1-1230,บริษัท วธูสิริ รีไซเคิล จำกัด,272,2567-01-24T00:00:00,ชลบุรี
--,273,GI(E) 1-1231,นางฉัตรสุดา ครองชนม์,273,2567-01-24T00:00:00,ชลบุรี
--,274,GI(E) 1-1232,นางญาสุภัสสร์ ดำรงเกียรติวาณิช,274,2567-01-24T00:00:00,ชลบุรี
--,275,GI(E) 1-1233,ไทยวิวัฒน์อินดัสตรี,275,2567-01-24T00:00:00,ชลบุรี
--,276,GI(E) 1-1234,บริษัท ถนัดศรีทวีคูณรุ่งเรือง (14) จำกัด,276,2567-01-24T00:00:00,ชลบุรี
--,277,GI(E) 1-1235,บ่อวินค้าของเก่า,277,2567-01-24T00:00:00,ชลบุรี
--,278,GI(E) 1-1236,นายอานนท์ นพเกตุ,278,2567-01-24T00:00:00,ชลบุรี
--,279,GI(E) 1-1237,บริษัท ชางฮง เอ็นเตอร์ไพรส์ จำกัด,279,2567-01-24T00:00:00,ชลบุรี
--,280,GI(E) 1-1238,บริษัท ศศิพิมพ์ รีไซเคิ้ล จำกัด,280,2567-01-24T00:00:00,ชลบุรี
--,281,GI(E) 1-1243,บริษัท ฮัว ยี เคมีคอล (ประเทศไทย) จำกัด,281,2567-01-24T00:00:00,ชลบุรี
--,282,GI(E) 1-1247,บริษัท คาเมรอน เคมิคอล (ประเทศไทย) จำกัด,282,2567-01-24T00:00:00,ชลบุรี
--,283,GI(E) 1-1259,บริษัท รอยัล ฟินนิชชิ่งจ์ จำกัด,283,2567-01-24T00:00:00,ชลบุรี
--,284,GI(E) 1-1260,นางสาวดารณี สบายยิ่ง,284,2567-01-24T00:00:00,ชลบุรี
--,285,GI(E) 1-1261,บริษัท ไทย เฟาน์เทิน ออฟ ไลน์ จำกัด,285,2567-01-24T00:00:00,ชลบุรี
--,286,GI(E) 1-1262,บริษัท เทพศิลา แอกรีเกรท ซัพพลาย จำกัด,286,2567-01-24T00:00:00,ชลบุรี
--,287,GI(E) 1-1263,บริษัท ไทย เฟาน์เทิน ออฟ ไลฟ์ จำกัด,287,2567-01-24T00:00:00,ชลบุรี
--,288,GI(E) 1-1267,บริษัท พี.อาร์.เอส.กรุ๊ป จำกัด,288,2567-01-25T00:00:00,ชลบุรี
--,289,GI(E) 1-1268,ห้างหุ้นส่วนจำกัด เจ๊อ้วนและเพี่อนบริการ,289,2567-01-25T00:00:00,ชลบุรี
--,290,GI(E) 1-1269,บริษัท วาย.บี.แอล.ออยล์ จำกัด,290,2567-01-25T00:00:00,ชลบุรี
--,291,GI(E) 1-1270,โชคชัยการช่าง,291,2567-01-25T00:00:00,ชลบุรี
--,292,GI(E) 1-1271,โชคชัยการช่าง ชลบุรี,292,2567-01-25T00:00:00,ชลบุรี
--,293,GI(E) 1-1272,ห้างหุ้นส่วนจำกัด แสงทรัพย์ คาสติ้ง,293,2567-01-25T00:00:00,ชลบุรี
--,294,GI(E) 1-1273,บริษัท เจเนรัล พาร์ท เอ็นจิเนียริ่ง แอนด์ ทูลส์ ซัพพลาย จำกัด,294,2567-01-25T00:00:00,ชลบุรี
--,295,GI(E) 1-1274,บริษัท ไทยคามาย่า จำกัด,295,2567-01-25T00:00:00,ชลบุรี
--,296,GI(E) 1-1275,บริษัท วาย เค บี (ประเทศไทย) จำกัด,296,2567-01-25T00:00:00,ชลบุรี
--,297,GI(E) 1-1276,บริษัท ดี.บี.ไดมอนด์ (ประเทศไทย) จำกัด,297,2567-01-25T00:00:00,ชลบุรี
--,298,GI(E) 1-1277,บริษัท วาย เค บี (ประเทศไทย) จำกัด,298,2567-01-25T00:00:00,ชลบุรี
