พื้นที่อาคาร(ตร.ม.),ประกอบกิจการ,รหัสจังหวัด,อำเภอ,TSIC,รหัสประเภท,ถนน,ซอย,คนงานรวม,ลำดับ,หญิง,ชาย,จังหวัด,หมู่,ค่าอาคาร,เลขที่,เงินทุนหมุนเวียน,เลขทะเบียนโรงงาน,โทรศัพท์,ค่าเครื่องจักร,แรงม้ารวม,ค่าที่ดิน,ตำบล,เงินลงทุนรวม,_id,รหัสทะเบียนโรงงาน FID,ชื่อโรงงาน,ชื่อเจ้าของ,จำพวก,ปีที่ได้รับอนุญาต,รหัสไปรษณีย์,พื้นที่โรงงาน(ตร.ม.)
2400,ผลิตท่อพลาสติกชนิดอ่อน และชนิดแข็งสำหรับใช้เป็นอุปกรณ์ในเครื่องใช้ไฟฟ้า,21,ปลวกแดง,22210,5301,,,72,4724,30,42,ระยอง,1,0,610/2,15000000,จ3-53(1)-55/57รย,038-878176,25000000,2758.26,0,ปลวกแดง,40000000,95,20200000000000,บริษัท ฮัซเคอร์ (ประเทศไทย) จำกัด,บริษัท ฮัซเคอร์ (ประเทศไทย) จำกัด,3,57,21140,11200
5600,ทำผลิตภัณฑ์พลาสติกหรือเคลือบด้วยพลาสติก และผลิตชิ้นส่วนหรืออุปกรณ์เครื่องใช้ไฟฟ้า เช่น เครื่องซักผ้า,21,ปลวกแดง,22210,5301,ชากอ้อย,5.0,179,4725,83,96,ระยอง,6,0,94.0,0,3-53(1)-2/46รย,692121-4,40842502,1901.92,0,ปลวกแดง,40842502,96,10200000000000,บริษัท โคซาน อีเล็กทรอนิคส์ (ประเทศไทย) จำกัด,บริษัท โคซาน อีเล็กทรอนิคส์ (ประเทศไทย) จำกัด,3,46,21140,41282
960,ผลิตสายรัดพลาสติก,21,ปลวกแดง,22210,5301,,,8,4726,0,8,ระยอง,6,3000000,445.0,2000000,จ3-53(1)-7/62รย,,5000000,303,0,มาบยางพร,10000000,97,20200000000000,บริษัท เบสท์ช้อยส์ พลาสติก (ไทยแลนด์) จำกัด,บริษัท เบสท์ช้อยส์ พลาสติก (ไทยแลนด์) จำกัด,3,62,21140,4048
3200,"ทำผลิตภัณฑ์พลาสติกและพ่นสีพลาสติก ผลิตชิ้นส่วนหรืออุปกรณ์เครื่องใช้ไฟฟ้า เช่น เครื่องซักผ้า,เครื่องปรับอากาศ ผลิตชิ้นส่วนของรถยนต์จากพลาสติก",21,ปลวกแดง,22210,5301,ชากอ้อย ซ.5,,335,4727,195,140,ระยอง,6,79950696,94/1,0,จ3-53(1)-15/56รย,038-659585-8,62923472,3814.3,4008000,ปลวกแดง,146882168,98,20200000000000,บริษัท โคซาน อินดัสทรี่ จำกัด,บริษัท โคซาน อินดัสทรี่ จำกัด,3,56,21140,25600
8382,ผลิตถุงพลาสติก ฟิล์มพลาสติก สายรัดพลาสติก และผลิตภัณฑ์จากพลาสติก,21,ปลวกแดง,22210,5301,,,60,4728,20,40,ระยอง,7,18000000,555/3,5000000,จ3-53(1)-23/65รย,,10000000,491,0,มาบยางพร,33000000,99,20200000000000,บริษัท ซุ่นไท่ แพ็คกิ้ง แมททีเรียล (ประเทศไทย) จำกัด,บริษัท ซุ่นไท่ แพ็คกิ้ง แมททีเรียล (ประเทศไทย) จำกัด,3,65,21140,16000
6000,ทำผลิตภัณฑ์จากพลาสติก ได้แก่ ชิ้นส่วนเครื่องใช้ไฟฟ้า,21,ปลวกแดง,22210,5301,-,-,80,4729,55,25,ระยอง,4,67000000,73/1,10000000,3-53(1)-21/51รย,038-954070-1,200000000,879,21760000,ปลวกแดง,298760000,100,10200000000000,บริษัท ชิน ซัง เดลต้า เทค (ประเทศไทย) จำกัด,บริษัท ชิน ซัง เดลต้า เทค (ประเทศไทย) จำกัด,3,51,21140,52836
2500,ทำผลิตภัณฑ์พลาสติกและชิ้นส่วนและอุปกรณ์เครื่องซักผ้าและชิ้นส่วนหรืออุปกรณ์สำหรับรถยนต์,21,ปลวกแดง,22210,5301,ปลวกแดง-ปากแพรก,4.0,24,4730,10,14,ระยอง,4,19000000,435/2,5000000,จ3-53(1)-99/48รย,01-8366641,29000000,494,2000000,แม่น้ำคู้,55000000,101,20200000000000,บริษัท ไอดีล พลาสติก อีโวลูชั่น จำกัด,บริษัท ไอดีล พลาสติก อีโวลูชั่น จำกัด,3,48,21140,2659
475,ฉีดพลาสติก ทำชิ้นส่วนจากพลาสติก และบดย่อยพลาสติก,21,ปลวกแดง,22210,5301,,,5,4731,0,5,ระยอง,4,1000000,33.0,1000000,จ3-53(1)-57/64รย,,2000000,241.6,2000000,แม่น้ำคู้,6000000,102,20200000000000,บริษัท เอส.เจ.เอส. พลาสติก จำกัด,บริษัท เอส.เจ.เอส. พลาสติก จำกัด,3,64,21140,1600
2912,ผลิต แปรรูป และทำผลิตภัณฑ์จากพลาสติก เช่น ตู้ปลา สระว่ายน้ำ อะคริลิค,21,ปลวกแดง,22210,5301,,,30,4732,2,28,ระยอง,3,26500000,60/20,5000000,ข3-53(1)-25/56รย,,30600000,906,8500000,มาบยางพร,70600000,103,91100000000000,บริษัท อาร์พีที ดีซาย แอนด์ แมชชีน จำกัด,บริษัท อาร์พีที ดีซาย แอนด์ แมชชีน จำกัด,3,56,21140,4150
1320,ผลิตชิ้นส่วนพลาสติก เช่น ชิ้นส่วนเครื่องใช้ไฟฟ้า ชิ้นส่วนปากกา,21,ปลวกแดง,22210,5301,,,30,4733,20,10,ระยอง,1,6000000,612.0,2000000,จ3-53(1)-84/60รย,088-5851746,5000000,2972,12000000,ปลวกแดง,25000000,104,20200000000000,บริษัท เจทีเทค แมนูแฟคเจอริ่ง จำกัด,บริษัท เจทีเทค แมนูแฟคเจอริ่ง จำกัด,3,60,21140,4800
9312,ผลิตผลิตภัณฑ์พลาสติกหรือเคลือบด้วยพลาสติก เช่น แหวนไนล่อน,21,ปลวกแดง,22210,5301,ทางหลวงหมายเลข 3191,,29,4734,10,19,ระยอง,,26628008,22.0,100000000,จ3-53(1)-1/39รย,01-947984,13886000,666.5,0,แม่น้ำคู้,140514008,105,20200000000000,บริษัท ไทยแม็กซ์ พลาสติก จำกัด,บริษัท ไทยแม็กซ์ พลาสติก จำกัด,3,39,21140,25914
1600,ทำผลิตภัณฑ์พลาสติก และชิ้นส่วนหรืออุปกรณ์เครื่องใช้ไฟฟ้า เช่น เครื่องซักผ้า,21,ปลวกแดง,22210,5301,,3.0,43,4735,25,18,ระยอง,3,18500000,374/2,3000000,3-53(1)-76/47รย,,141499000,3223,1445000,แม่น้ำคู้,164444000,106,10200000000000,บริษัท ดองจิน อีเล็คโทรนิคส์ จำกัด,บริษัท ดองจิน อีเล็คโทรนิคส์ จำกัด,3,47,21140,36068
2000,ทำผลิตภัณฑ์พลาสติก สำหรับเป็นชิ้นส่วนเครื่องใช้ไฟฟ้า ชิ้นส่วนอิเล็กทรอนิกส์ และชิ้นส่วนรถยนต์,21,ปลวกแดง,22210,5301,,,33,4736,21,12,ระยอง,4,15000000,94.0,5000000,จ3-53(1)-4/56รย,038-913263-4,2000000,998.2,2500000,แม่น้ำคู้,24500000,107,20200000000000,บริษัท วายเค อินเตอร์เนชั่นแนล จำกัด,บริษัท วายเค อินเตอร์เนชั่นแนล จำกัด,3,56,21140,6400
2600,ผลิตแผ่นพลาสติกสำหรับรองสินค้า,21,ปลวกแดง,22210,5301,,,42,4737,12,30,ระยอง,5,43000000,255.0,16500000,จ3-53(1)-7/60รย,,45700000,4779.68,11104000,แม่น้ำคู้,116304000,108,20200000000000,บริษัท เฉินทง อินเตอร์เนชั่นแนล พลาสติก (ประเทศไทย) จำกัด,บริษัท เฉินทง อินเตอร์เนชั่นแนล พลาสติก (ประเทศไทย) จำกัด,3,60,21140,22208
648,ทำผลิตภัณฑ์พลาสติก,21,ปลวกแดง,22210,5301,,,15,4738,10,5,ระยอง,7,9000000,,1000000,จ3-53(1)-54/49รย,01-8623356,7000000,376,2700000,แม่น้ำคู้,19700000,109,20200000000000,บริษัท ปลวกแดง อินดัสทรี จำกัด,บริษัท ปลวกแดง อินดัสทรี จำกัด,3,49,21140,32000
3696,ผลิตฟิล์มเคลือบแข็ง,21,ปลวกแดง,22230,5303,,,23,4739,1,22,ระยอง,3,78000000,60/91,0,ข3-53(3)-1/50รย,038-891352-4,182000000,3790.17,57000000,มาบยางพร,317000000,110,91100000000000,บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกดั (มหาชน),บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกดั (มหาชน),3,50,21140,9649
704,ผลิตบรรจุภัณฑ์พลาสติกเพื่อใช้บรรจุอาหารกึ่งสำเร็จรูปและบดย่อยพลาสติก,21,ปลวกแดง,22220,5304,ห้วยปราบ-ปลวกแดง,,4,4740,2,2,ระยอง,4,888000,43/244,3000000,จ3-53(4)-20/58รย,038-660036,5000000,117,0,มาบยางพร,8888000,111,20200000000000,บริษัท ไทยอันเป่า ผลิตภัณฑ์กระดาษ จำกัด,บริษัท ไทยอันเป่า ผลิตภัณฑ์กระดาษ จำกัด,3,58,21140,704
1000,การผลิตบรรจุภัณฑ์พลาสติก,21,ปลวกแดง,22220,5304,,,3,4741,2,1,ระยอง,7,17117817.8,555/7,932833.36,จ3-53(4)-34/65รย,818668317.0,8458406.94,147.41,10276768,มาบยางพร,36785826.1,112,20200000000000,บริษัท บีเมทัล เทคโนโลยี จำกัด,บริษัท บีเมทัล เทคโนโลยี จำกัด,3,65,21140,1000
5940,ทำของใช้จากพลาสติกและโพลิเมอร์ เช่น ถ้วย จาน ชาม แก้ว ขวด ซิล,21,ปลวกแดง,22230,5305,,,62,4742,30,32,ระยอง,1,62550000,โฉนดที่ดินเลขที่ 2187 เล่ม 27 หน้า 87,5000000,จ3-53(5)-38/56รย,,45000000,498,16800000,ปลวกแดง,129350000,113,20200000000000,นางสาวยุพา อังอุบลกุล,นางสาวยุพา อังอุบลกุล,3,56,21140,255792
4553,ขึ้นรูปผลิตภัณฑ์พลาสติกด้วยกระบวนการฉีดขึ้นรูป,21,ปลวกแดง,22230,5305,,,38,4743,0,38,ระยอง,2,60000000,427/1,30000000,3-53(5)-42/64รย,,30000000,796.31,19040000,มาบยางพร,139040000,114,10200000000000,บริษัท วีอีเอ็ม (ไทยแลนด์) จำกัด,บริษัท วีอีเอ็ม (ไทยแลนด์) จำกัด,3,64,21140,8704
19085,ผลิตฟิล์มโพลีเอสเตอร์ชนิดหนา,21,ปลวกแดง,22230,5305,,,102,4744,8,94,ระยอง,3,1660000000,60/109,290000000,ข3-53(5)-86/56รย,,440000000,14680.33,90000000,มาบยางพร,2480000000,115,91100000000000,บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกัด (มหาชน),บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกัด (มหาชน),3,56,21140,54400
18285,ล้าง บด สับ หลอม ผลิตเม็ดพลาสติก,21,ปลวกแดง,22230,5305,,,120,4745,4,116,ระยอง,4,112835670,901.0,238772.471,ข3-53(5)-19/65รย,,401456353,12988.854,58425735,มาบยางพร,572956530.5,116,91100000000000,บริษัท อีโคบลู จำกัด,บริษัท อีโคบลู จำกัด,3,65,21140,22496
4268,ขึ้นรูปผลิตภัณฑ์พลาสติกด้วยกระบวนการฉีดขึ้นรูป เช่น ชิ้นส่วนยานยนต์ ชิ้นส่วนเครื่องใช้ไฟฟ้า,21,ปลวกแดง,22230,5305,,,75,4746,20,55,ระยอง,2,30000000,427.0,135000000,จ3-53(5)-97/61รย,,115000000,1928.5,13000000,มาบยางพร,293000000,117,20200000000000,บริษัท วีอีเอ็ม (ไทยแลนด์) จำกัด,บริษัท วีอีเอ็ม (ไทยแลนด์) จำกัด,3,61,21140,16000
6600,ผลิตชิ้นส่วนประกอบรถยนต์ที่ทำด้วยพลาสติก,21,ปลวกแดง,22230,5305,,สยามอีสเทิร์นฯ,265,4747,133,132,ระยอง,3,0,60/11,0,ข3-53(5)-1/40รย,"891397,891193-4",200000000,5747.53,0,มาบยางพร,200000000,118,91100000000000,บริษัท เรโซแนค ออโตโมทีฟ โปรดักส์ (ประเทศไทย) จำกัด,บริษัท เรโซแนค ออโตโมทีฟ โปรดักส์ (ประเทศไทย) จำกัด,3,40,21140,25068
0,ผลิตแผ่นฟิล์มพลาสติก,21,ปลวกแดง,22230,5305,,,44,4748,0,44,ระยอง,3,140000000,60/91,86000000,จ3-53(5)-44/52รย,038-891352,400000000,4569,10000000,มาบยางพร,636000000,119,20200000000000,บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกัด (มหาชน),บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกัด (มหาชน),3,52,21140,
5940,ทำของใช้จากพลาสติกและโพลิเมอร์ เช่น ถ้วย จาน ชาม แก้ว ขวด ซิล,21,ปลวกแดง,22230,5305,,,62,4749,30,32,ระยอง,3,62550000,โฉนดที่ดินเลขที่ 3926 เล่ม 40 หน้า 86,5000000,จ3-53(5)-49/58รย,,45000000,498,16800000,แม่น้ำคู้,129350000,120,20200000000000,นางสาวยุพา อังอุบลกุล,นางสาวยุพา อังอุบลกุล,3,58,21140,28134
2100,ผลิดเม็ดพลาสติก ชนิด พีอีที และ พีพี,21,ปลวกแดง,22230,5305,,,15,4750,2,13,ระยอง,3,0,60/91,12000000,ข3-53(5)-105/56รย,038-894352-4,56000000,1200,0,มาบยางพร,68000000,121,91100000000000,บริษัท อีโคบลู จำกัด,บริษัท อีโคบลู จำกัด,3,56,21140,2100
0,ผลิตผลิตภัณฑ์พลาสติกหรือเคลือบด้วยพลาสติก,21,ปลวกแดง,22230,5305,ห้วยปราบ-ปลวกแดง,,66,4751,25,41,ระยอง,3,0,60/18,25000000,ข3-53(5)-1/41รย,038-891300-4,0,3416.8,0,มาบยางพร,25000000,122,91100000000000,บริษัท สยามโอคาย่า เคมิคัล จำกัด,บริษัท สยามโอคาย่า เคมิคัล จำกัด,3,41,21140,0
1760,"บดย่อยพลาสติก, หลอมพลาสติก และทำเม็ดพลาสติกเกรดบี",21,ปลวกแดง,22230,5305,,,8,4752,0,8,ระยอง,3,0,35.0,500000,จ3-53(5)-37/60รย,038-891553,1000000,263,0,มาบยางพร,1500000,123,20200000000000,บริษัท ระยอง มาบยางพรกรุ๊ป จำกัด,บริษัท ระยอง มาบยางพรกรุ๊ป จำกัด,3,60,21140,1760
0,ทำพลาสติกเกรดบี และบดย่อยพลาสติก,21,ปลวกแดง,22230,5305,,,40,4753,20,20,ระยอง,3,8000000,999.0,5000000,จ3-53(5)-57/56รย,,5000000,370,44000000,ละหาร,62000000,124,20200000000000,ห้างหุ้นส่วนจำกัด มาบข่ามหานคร,ห้างหุ้นส่วนจำกัด มาบข่ามหานคร,3,56,21140,521600
0,ผลิตแผ่นฟิล์มพลาสติก,21,ปลวกแดง,22230,5305,,สยามอิสเทิร์นฯ,55,4754,10,45,ระยอง,3,34000000,60/24,190000000,ข3-53(5)-1/46รย,,137000000,17064.64,29643732,มาบยางพร,390643732,125,91100000000000,บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกัด,บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกัด,3,46,21140,0
6110,ผลิตพลาสติกแม่สี,21,ปลวกแดง,22230,5305,,,36,4755,28,8,ระยอง,4,95000000,119/5,22600000,ข3-53(5)-18/66รย,922511769.0,188840000,2243.44,42160000,ปลวกแดง,348600000,126,91200000000000,บริษัท เพนน์ คัลเลอร์ (ประเทศไทย) จำกัด,บริษัท เพนน์ คัลเลอร์ (ประเทศไทย) จำกัด,3,66,21140,16216
1380,ผลิตเม็ดพลาสติกเกรดบี จากเศษพลาสติก และบดย่อยพลาสติกเพื่อจำหน่าย,21,ปลวกแดง,22230,5305,,,49,4756,5,44,ระยอง,6,41500000,92/2,60500000,จ3-53(5)-34/53รย,,11500000,535,51000000,แม่น้ำคู้,164500000,127,20200000000000,บริษัท อินเตอร์พลาสรีไซเทค จำกัด,บริษัท อินเตอร์พลาสรีไซเทค จำกัด,3,53,21140,6000
4400,ผลิตแผ่นพลาสติก,21,ปลวกแดง,22230,5305,,,48,4757,4,44,ระยอง,3,140000000,60/91,86000000,ข3-53(5)-44/52รย,,400000000,4569,10000000,มาบยางพร,636000000,128,91100000000000,บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกัด (มหาชน),บริษัท โพลีเพล็กซ์ (ประเทศไทย) จำกัด (มหาชน),3,52,21140,57019
67824,ทำผลิตภัณฑ์พลาสติก โพลียูเรเทน และทำโฟมจากยูเรเทน,21,ปลวกแดง,22230,5305,,,21,4758,10,11,ระยอง,4,150800000,366.0,110000000,ข3-53(5)-21/57รย,,270550000,1959.67,110000000,ปลวกแดง,641350000,129,91100000000000,บริษัท อิโนแอ็ค (ประเทศไทย) จำกัด,บริษัท อิโนแอ็ค (ประเทศไทย) จำกัด,3,57,21140,2400
1896,ผลิตเม็ดพลาสติกรีไซเคิล และวัสดุพลาสติกเสริมแรงคอนกรีต (Glass Fiber Reinforced),21,ปลวกแดง,22230,5305,,,10,4759,0,10,ระยอง,5,8500000,249/1,4000000,จ3-53(5)-42/61รย,,7500000,495.5,10000000,มาบยางพร,30000000,130,20200000000000,บริษัท ซี เอ็ม อินเตอร์ พลาสติก จำกัด,บริษัท ซี เอ็ม อินเตอร์ พลาสติก จำกัด,3,61,21140,8000
6400,ผลิตแผ่นฟิล์มพลาสติกเคลือบซิลิโคน,21,ปลวกแดง,22230,5305,,,46,4760,7,39,ระยอง,3,117000000,60/91,0,ข3-53(5)-40/54รย,,555000000,7682.45,0,มาบยางพร,672000000,131,91100000000000,บริษัท โพลีเพล็กซ์(ประเทศไทย) จำกัด (มหาชน),บริษัท โพลีเพล็กซ์(ประเทศไทย) จำกัด (มหาชน),3,54,21140,57019
996,ชิ้นส่วนพื้นรองเท้า,21,ปลวกแดง,15209,5307,ทางหลวงสาย 3138,,158,4761,40,118,ระยอง,1,0,91/3,10000000,จ3-53(7)-2/56รย,038-961849-9,46000000,2765.76,0,ละหาร,56000000,132,20200000000000,บริษัท พัฒนาธุรกิจสากล จำกัด,บริษัท พัฒนาธุรกิจสากล จำกัด,3,56,21140,2852
4800,ผลิตแผ่นพลาสติคบางชนิดสี ได้ปีละ 1428 ตัน และชนิดใส ได้ปีละ 5133 ตัน,21,ปลวกแดง,22299,5308,สายมาบข่า-ปลวกแดง,,47,4762,2,45,ระยอง,6,20000000,47.0,55000000,3-53(8)-1/37รย,,140770000,32668.04,8350000,แม่น้ำคู้,224120000,133,10200000000000,บริษัท อีสเทิร์น โพลีแพค จำกัด,บริษัท อีสเทิร์น โพลีแพค จำกัด,3,37,21140,36956
600,"บดย่อยพลาสติก, บดแก้ว",21,ปลวกแดง,22299,5309,,,7,4763,2,5,ระยอง,6,2000000,โฉนดที่ดิน 19140 เล่มที่ 142 หน้า 40,1000000,จ3-53(9)-4/58รย,,500000,70,5000000,แม่น้ำคู้,8500000,134,20200000000000,บริษัท ภูสินธารา จำกัด,บริษัท ภูสินธารา จำกัด,3,58,21140,4800
2304,ทำพลาสติกเกรดบี บดย่อยพลาสติก และหลอมพลาสติก,21,ปลวกแดง,22299,5309,,,17,4764,3,14,ระยอง,1,7000000,2023-06-08 00:00:00,1000000,จ3-53(9)-12/58รย,,5000000,481.5,5000000,ตาสิทธิ์,18000000,135,20200000000000,บริษัท ไทพลาส โพลิเมอร์ จำกัด,บริษัท ไทพลาส โพลิเมอร์ จำกัด,3,58,21140,20800
6500,ผลิตเครื่องสุขภัณฑ์เซรามิคและอุปกรณ์ทุกชนิด,21,ปลวกแดง,23939,5500,,,45,4765,23,22,ระยอง,6,0,92.0,30000000,จ3-55-7/60รย,,28000000,1631.9,18016000,ปลวกแดง,76016000,136,20200000000000,บริษัท ซิน ไทย เอ็นเตอร์ไพรส์ จำกัด,บริษัท ซิน ไทย เอ็นเตอร์ไพรส์ จำกัด,3,60,21140,72500
0,ผลิตดินเบ็นโทไนท์สำหรับผสมทรายหล่อโลหะ,21,ปลวกแดง,23921,5600,,สยามอีสเทิร์นฯ,13,4766,1,12,ระยอง,3,0,60/15,45600000,ข3-56-1/41รย,891226-33,0,4923.41,0,มาบยางพร,45600000,137,91100000000000,บริษัท แอมคอล อินเตอร์เนชั่นแนล (ไทยแลนด์) จำกัด,บริษัท แอมคอล อินเตอร์เนชั่นแนล (ไทยแลนด์) จำกัด,3,41,21140,0
1155,ผสมซีเมนต์ ปูนขาว เข้ากับวัสดุอื่นที่ไม่เป็นอันตรายเพื่อทำผลิตภัณฑ์มวลผสม,21,ปลวกแดง,23952,5703,,,26,4767,6,20,ระยอง,3,10900000,888.0,12000000,จ3-57(3)-2/55รย,,25000000,6692.7,2000000,แม่น้ำคู้,49900000,138,20200000000000,บริษัท เค มิกซ์ เทคโนโลยี จำกัด,บริษัท เค มิกซ์ เทคโนโลยี จำกัด,3,55,21140,36527
8100,ผลิตคอนกรีตผสมเสร็จและหล่อผนังคอนกรีตสำเร็จรูป,21,ปลวกแดง,23953,5801,,,30,4768,7,23,ระยอง,3,5000000,โฉนดที่ดินเลขที่ 33587 33586,6000000,จ3-58(1)-39/62รย,,5000000,273,3000000,มาบยางพร,19000000,139,20200000000000,บริษัท พราวพิมาน จำกัด,บริษัท พราวพิมาน จำกัด,3,62,21140,32800
4200,ผลิตและจำหน่ายคอนกรีตผสมเสร็จ,21,ปลวกแดง,23953,5801,,,10,4769,2,8,ระยอง,5,5000000,35.0,2000000,จ3-58(1)-49/65รย,,2000000,310,2500000,มาบยางพร,11500000,140,20200000000000,บริษัท ประสานธุรกิจ จำกัด,บริษัท ประสานธุรกิจ จำกัด,3,65,21140,4800
4080,ผลิตคอนกรีตผสมเสร็จ,21,ปลวกแดง,23953,5801,,,3,4770,0,3,ระยอง,,10000000,283.0,4000000,จ3-58(1)-154/47รย,,10000000,270.25,2820000,ปลวกแดง,26820000,141,20200000000000,บริษัท นครหลวงคอนกรีต จำกัด,บริษัท นครหลวงคอนกรีต จำกัด,3,47,21140,4080
441,ทำคอนกรีตผสมเสร็จ,21,ปลวกแดง,23953,5801,,,10,4771,0,10,ระยอง,6,1000000,149.0,8000000,จ3-58(1)-125/54รย,,4000000,390,10000000,ปลวกแดง,23000000,142,20200000000000,บริษัท เอส.เจ.ซี. คอนกรีต จำกัด,บริษัท เอส.เจ.ซี. คอนกรีต จำกัด,3,54,21140,20732
576,ผลิตคอนกรีตผสมเสร็จ,21,ปลวกแดง,23953,5801,,,10,4772,0,10,ระยอง,1,5000000,294.0,3000000,จ3-58(1)-125/48รย,038-964211,0,149.05,0,ตาสิทธิ์,8000000,143,20200000000000,บริษัท วี.พี.พัฒนาคอนกรีต จำกัด,บริษัท วี.พี.พัฒนาคอนกรีต จำกัด,3,48,21140,7200
145,ผลิตคอนกรีตผสมเสร็จ,21,ปลวกแดง,23953,5801,,,10,4773,2,8,ระยอง,5,0,"โฉนดที่ดินเลขที่ 15250,18029 เลขที่ดิน 261,272หน้าสำรวจ6118,7094",300000,จ3-58(1)-297/56รย,02-7288800,200000,251.33,2000000,มาบยางพร,2500000,144,20200000000000,บริษัท คิวมิกซ์ซัพพลาย จำกัด สาขาปลวกแดง,บริษัท คิวมิกซ์ซัพพลาย จำกัด สาขาปลวกแดง,3,56,21140,8000
8000,ผลิตและจำหน่ายคอนกรีตผสมเสร็จ,21,ปลวกแดง,23953,5801,,,5,4774,1,4,ระยอง,,500000,โฉนดที่ดินเลขที่ 1813,1000000,จ3-58(1)-170/56รย,,8000000,476,10200000,มาบยางพร,19700000,145,20200000000000,บริษัท โอ อาร์ ซี พรีเมียร์ จำกัด,บริษัท โอ อาร์ ซี พรีเมียร์ จำกัด,3,56,21140,18000
360360,"ทำอิฐบล็อก, ทำคอนกรีตอัดแรง, ทำคอนกรีตผสมเสร็จ",21,ปลวกแดง,23953,5801,,,20,4775,5,15,ระยอง,2,500000,241/8,1000000,จ3-58(1)-158/61รย,,1500000,333.43,4000000,ตาสิทธิ์,7000000,146,20200000000000,บริษัท พ.สว่างไพร จำกัด,บริษัท พ.สว่างไพร จำกัด,3,61,21140,64793
100,ผลิตคอนกรีตผสมเสร็จ,21,ปลวกแดง,23953,5801,ทางหลวงหมายเลข 3014,,3,4776,0,3,ระยอง,6,7491400,231.0,500000,จ3-58(1)-99/54รย,,10200000,568.51,693000,มาบยางพร,18884400,147,20200000000000,บริษัท ปูนซิเมนต์ไทย (ท่าหลวง) จำกัด,บริษัท ปูนซิเมนต์ไทย (ท่าหลวง) จำกัด,3,54,21140,6400
5970,หล่อผนังคอนกรีตสำเร็จรูปและผลิตคอนกรีตผสมเสร็จ,21,ปลวกแดง,23953,5801,,,30,4777,7,23,ระยอง,4,5000000,โฉนดที่ดินเลขที่ 551,6000000,จ3-58(1)-199/57รย,,5000000,273,3000000,มาบยางพร,19000000,148,20200000000000,บริษัท พราวพิมาน จำกัด,บริษัท พราวพิมาน จำกัด,3,57,21140,78770
0,ผลิตคอนกรีตผสมเสร็จ,21,ปลวกแดง,23951,5801,,,10,4778,0,10,ระยอง,6,500000,88/9,2000000,จ3-58(1)-66/64รย,,10000000,286.14,0,มาบยางพร,12500000,149,20200000000000,บริษัท ซุน คอร์ป จำกัด,บริษัท ซุน คอร์ป จำกัด,3,64,21140,7480
0,ผลิตคอนกรีตผสมเสร็จ,21,ปลวกแดง,23951,5801,,,10,4779,0,10,ระยอง,1,0,330.0,10000000,จ3-58(1)-209/58รย,081-8609890,10000000,152.6,15000000,ปลวกแดง,35000000,150,20200000000000,บริษัท ซุน คอร์ป จำกัด,บริษัท ซุน คอร์ป จำกัด,3,58,21140,2692
0,ผลิตคอนกรีตผสมเสร็จ,21,ปลวกแดง,23953,5801,ถนนบ้านค่าย-บ้านบึง,,3,4780,0,3,ระยอง,2,10000000,438/49,4000000,จ3-58(1)-51/51รย,,10000000,175.33,0,ตาสิทธิ์,24000000,151,20200000000000,บริษัท ตะวันออกทรัพย์ทวี จำกัด,บริษัท ตะวันออกทรัพย์ทวี จำกัด,3,51,21140,16800
4000,ผลิตคอนกรีตผสมเสร็จ,21,ปลวกแดง,23953,5801,,,11,4781,0,11,ระยอง,4,9200000,71/16,2006000,จ3-58(1)-6/39รย,891434-5,1100000,160,1000000,มาบยางพร,13306000,152,20200000000000,บริษัท คิวมิกซ์ซัพลาย จำกัด,บริษัท คิวมิกซ์ซัพลาย จำกัด,3,39,21140,8000
0,ผลิตคอนกรีตผสมเสร็จ,21,ปลวกแดง,23951,5801,,,12,4782,0,12,ระยอง,4,2000000,12170.0,1000000,จ3-58(1)-15/51รย,,2000000,177,3000000,ปลวกแดง,8000000,153,20200000000000,บริษัท ซุน คอร์ป จำกัด,บริษัท ซุน คอร์ป จำกัด,3,51,21140,25600
630,ทำผลิตภัณฑ์คอนกรีต และผลิตภัณฑ์มวลเบา,21,ปลวกแดง,23953,5801,,,15,4783,5,10,ระยอง,3,0,888.0,0,จ3-58(1)-16/65รย,,20000000,471,0,แม่น้ำคู้,20000000,154,20200000000000,บริษัท เค บล็อค เทคโนโลยี จำกัด,บริษัท เค บล็อค เทคโนโลยี จำกัด,3,65,21140,18176
800,ผลิตท่อซีเมนต์ผสมเสร็จ และทำอิฐบล็อคที่มีส่วนผสมของฝุ่นทรายดำจากระบบบำบัดมลพิษทางอากาศ,21,ปลวกแดง,23953,5801,,,17,4784,3,14,ระยอง,6,2000000,394/1,1000000,จ3-58(1)-27/58รย,,1500000,109.8,5000000,แม่น้ำคู้,9500000,155,20200000000000,บริษัท ภูสินคอนกรีต จำกัด,บริษัท ภูสินคอนกรีต จำกัด,3,58,21140,24000
