พื้นที่อาคาร(ตร.ม.),ประกอบกิจการ,รหัสจังหวัด,อำเภอ,TSIC,รหัสประเภท,ถนน,ซอย,คนงานรวม,ลำดับ,หญิง,ชาย,จังหวัด,หมู่,ค่าอาคาร,เลขที่,เงินทุนหมุนเวียน,เลขทะเบียนโรงงาน,โทรศัพท์,ค่าเครื่องจักร,แรงม้ารวม,ค่าที่ดิน,ตำบล,เงินลงทุนรวม,_id,รหัสทะเบียนโรงงาน FID,ชื่อโรงงาน,ชื่อเจ้าของ,จำพวก,ปีที่ได้รับอนุญาต,รหัสไปรษณีย์,พื้นที่โรงงาน(ตร.ม.)
144,ทำภาชนะบรรจุจากไม้ยางพาราแปรรูป เช่น ลังไม้ พาเลทไม้,21,เมืองระยอง,16230,3601,ตากวน-หาดทรายทอง,ร่วมพัฒนา,20,5088,11,9,ระยอง,,0,41/5,2000000,จ3-36(1)-2/61รย,038-609137,100000,153,0,มาบตาพุด,2100000,114,20200000000000,บริษัท ธนรัต อินเตอร์เนชั่นแนล ไพลอท จำกัด,บริษัท ธนรัต อินเตอร์เนชั่นแนล ไพลอท จำกัด,3,61,21150,1600
4800,ผลิตเครื่องเรือนหรือเครื่องตบแต่งภายในอาคารจากไม้และกระจก,21,เมืองระยอง,31001,3700,บ้านเลง,     -,32,5089,9,23,ระยอง,1,1500000,146/25,500000,จ3-37-2/45รย,038-617678,1500000,498.24,0,เชิงเนิน,3500000,115,20200000000000,บริษัท ตระการตา จำกัด,บริษัท ตระการตา จำกัด,3,45,21000,6400
1260,ผลิตถุงบรรจุภัณฑ์,21,เมืองระยอง,17020,3900,ชากกลาง-มิตรประชา,มิตรประชา,20,5090,16,4,ระยอง,,0,28-มี.ค.,10000000,จ3-39-17/61รย,,15000000,168.64,0,ห้วยโป่ง,25000000,116,20200000000000,บริษัท เนมอินดัสทรี จำกัด,บริษัท เนมอินดัสทรี จำกัด,3,61,21150,3120
1120,พิมพ์กระดาษทุกชนิด เช่น พิมพ์แฟ้มเก็บเอกสาร พิมพ์ปกหนังสือ,21,เมืองระยอง,17092,4101,คลองน้ำหู,,45,5091,5,40,ระยอง,,2000000,22-ก.พ.,1000000,จ3-41(1)-5/63รย,038-014041,3000000,300,0,เนินพระ,6000000,117,20200000000000,บริษัท ไทยเจริญบรรจุภัณฑ์ (2003) จำกัด,บริษัท ไทยเจริญบรรจุภัณฑ์ (2003) จำกัด,3,63,21000,2000
1600,พิมพ์สิ่งพิมพ์ต่าง ๆ,21,เมืองระยอง,17092,4101,พัฒนประเสริฐ,       -,56,5092,27,29,ระยอง,,8000000,16-ก.ค.,5000000,จ3-41(1)-1/43รย,038-618880-1,50000000,188.58,5000000,เชิงเนิน,68000000,118,20200000000000,บริษัท ปกรณ์ พริ้นติ้งแลนด์ จำกัด,บริษัท ปกรณ์ พริ้นติ้งแลนด์ จำกัด,3,43,21000,8000
0,ผลิตแผ่นเพลทสำหรับงานพิมพ์,21,เมืองระยอง,28230,4102,       -,       -,81,5093,17,64,ระยอง,4,8000000,81/31,20000000,จ3-41(2)-1/43รย,,20000000,481.5,2000000,กะเฉด,50000000,119,20200000000000,บริษัท แพนอาร์ตคอมพิวเตอร์ จำกัด,บริษัท แพนอาร์ตคอมพิวเตอร์ จำกัด,3,43,21100,20540
1512,ผลิตแม่พิมพ์โลหะสำหรับงานโลหะและพลาสติก ซ่อมแม่พิมพ์,21,เมืองระยอง,28230,4102,วัดโขดหิน - เขาไผ่,,12,5094,0,12,ระยอง,,1000000,103,2000000,จ3-41(2)-12/54รย,,5000000,72,1000000,ทับมา,9000000,120,20200000000000,บริษัท เลคเกอร์ สตีล เวอร์ค จำกัด,บริษัท เลคเกอร์ สตีล เวอร์ค จำกัด,3,54,21000,15200
756,ทำแม่พิมพ์โลหะและซ่อมแม่พิมพ์โลหะ,21,เมืองระยอง,28230,4102,สาย 36,,10,5095,0,10,ระยอง,4,0,39/3,2000000,จ3-41(2)-7/58รย,,3000000,64,0,ทับมา,5000000,121,20200000000000,บริษัท เพทราคาร์บอน (ประเทศไทย) จำกัด,บริษัท เพทราคาร์บอน (ประเทศไทย) จำกัด,3,58,21000,0
1800,การทำแม่พิมพ์โลหะ,21,เมืองระยอง,28230,4102,ทางหลวงหมายเลย 36,,38,5096,0,38,ระยอง,,0,85/4,35000000,จ3-41(2)-10/58รย,02-9538840-8,22282877,169.53,0,ทับมา,57282877,122,20200000000000,บริษัท กลอบอลซีล จำกัด,บริษัท กลอบอลซีล จำกัด,3,58,21000,2040
0,ทำแม่พิมพ์โลหะ,21,เมืองระยอง,28230,4102,สุขุมวิท,,5,5097,0,5,ระยอง,,2000000,9-ต.ค.,500000,จ3-41(2)-8/47รย,,1000000,118.67,1500000,เนินพระ,5000000,123,20200000000000,บริษัท พริซิชั่น แมชีนนิ่ง แอนด์ เอ็นจิเนียริ่ง จำกัด,บริษัท พริซิชั่น แมชีนนิ่ง แอนด์ เอ็นจิเนียริ่ง จำกัด,3,47,21000,0
1814,ผลิตและซ่อมแซมแม่พิมพ์โลหะ,21,เมืองระยอง,28230,4102,หลังวัด,,20,5098,0,20,ระยอง,,10000000,ก.ค.-34,3000000,จ3-41(2)-8/58รย,038-681565,10000000,136,2640000,มาบตาพุด,25640000,124,20200000000000,บริษัท เค.จี.เอ เทค จำกัด,บริษัท เค.จี.เอ เทค จำกัด,3,58,21150,4800
1080,ผลิตแม่พิมพ์โลหะ และผลิต ประกอบ ออกแบบซีลกันรั่วสำหรับเครื่องจักรกล,21,เมืองระยอง,28230,4102,,,33,5099,19,14,ระยอง,,12403132,13-ก.พ.,170289295,จ3-41(2)-6/58รย,038-694422,331389,135.18,1600000,เนินพระ,184623816,125,20200000000000,บริษัท อีเกิลเบิร์กแมนน์ (ประเทศไทย) จำกัด,บริษัท อีเกิลเบิร์กแมนน์ (ประเทศไทย) จำกัด,3,58,21000,3325
3640,ทำแม่พิมพ์โลหะ,21,เมืองระยอง,28230,4102,,,45,5100,0,45,ระยอง,,20000000,-,1000000,จ3-41(2)-1/55รย,,12000000,1061,6600000,ห้วยโป่ง,39600000,126,20200000000000,บริษัท อินเตอร์ เบ็นด์ดิ้ง เซอร์วิส จำกัด,บริษัท อินเตอร์ เบ็นด์ดิ้ง เซอร์วิส จำกัด,3,55,21150,17600
0,ผลิต และซ่อมแซมแม่พิมพ์จากโลหะ,21,เมืองระยอง,28230,4102,,,7,5101,2,5,ระยอง,,12000000,101/1,10000000,จ3-41(2)-12/58รย,"02-3240400-1, 038-691702",10000000,124.55,5000000,ทับมา,37000000,127,20200000000000,บริษัท วัลคัว อินดัสตรีส์ (ประเทศไทย) จำกัด,บริษัท วัลคัว อินดัสตรีส์ (ประเทศไทย) จำกัด,3,58,21000,740
3885,"ทำผลิตภัณฑ์เคมี เช่น 1,6 Hexanediol",21,เมืองระยอง,20113,4201,สุขุมวิท,-,23,5102,0,23,ระยอง,4,435000000,140/6,120000000,ข3-42(1)-3/54รย,,1245000000,16862,0,ตะพง,1800000000,128,91100000000000,บริษัท อูเบะไฟน์ เคมิคอลล์ (เอเชีย) จำกัด,บริษัท อูเบะไฟน์ เคมิคอลล์ (เอเชีย) จำกัด,3,54,21000,5704
3200,ผลิตสารกรดไนตริกแอซิด ผลิตสารแอมโมเนียไนเตรท ,21,เมืองระยอง,20113,4201,สุขุมวิท,เขตประกอบการ พี ที ไอ,84,5103,16,68,ระยอง,4,0,140/7,0,ข3-42(1)-1/39รย,038-664-724-7,0,16299.65,0,ตะพง,0,129,91100000000000,บริษัท ไนเตรทไทย จำกัด,บริษัท ไนเตรทไทย จำกัด,3,39,21000,48000
970,ผลิตแมกนีเซียมออกซีซัลเฟต,21,เมืองระยอง,20113,4201,,,2,5104,0,2,ระยอง,4,90000000,140/6,5000000,ข3-42(1)-8/62รย,,200000000,2098.14,24000000,ตะพง,319000000,130,91100000000000,บริษัท อูเบะ แมททีเรียลส์ (ไทยแลนด์) จำกัด,บริษัท อูเบะ แมททีเรียลส์ (ไทยแลนด์) จำกัด,3,62,21000,6132
0,ผลิตเอทธิลีน (ETHYLENE),21,เมืองระยอง,20113,4201,สุขุมวิท,,190,5105,2,188,ระยอง,5,0,299,13000000000,ข3-42(1)-3/41รย,038 611333,0,32265,0,เชิงเนิน,13000000000,131,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,41,21000,0
2200,โรงงานผลิตกรดกำมะถัน,21,เมืองระยอง,20113,4201,เมืองใหม่มาบตาพุดสาย 6,-,24,5106,2,22,ระยอง,,40000000,21,20000000,3-42(1)-18/51รย,,120000000,1087.5,35000000,ห้วยโป่ง,215000000,132,10200000000000,บริษัท พร้อมมาศ จำกัด,บริษัท พร้อมมาศ จำกัด,3,51,21150,46549
29585,ผลิตกรดอะมิโนสำหรับใช้ในกระบวนการผลิตอาหาร เครื่องสำอางค์ และเภสัชกรรม,21,เมืองระยอง,20113,4201,,,80,5107,5,75,ระยอง,1,1328000000,399,1000000000,ข3-42(1)-9/62รย,,2806000000,15660.62,614807580,เชิงเนิน,5748807580,133,91100000000000,บริษัท ไทย เคียววะ ไบโอเทคโนโลยีส์ จำกัด,บริษัท ไทย เคียววะ ไบโอเทคโนโลยีส์ จำกัด,3,62,21000,86424
0,ทำเคมีภัณฑ์ เช่น ETHYLBENZENE,21,เมืองระยอง,20113,4201,สุขุมวิท,,45,5108,1,44,ระยอง,5,0,299,13000000000,ข3-42(1)-2/41รย,038 611333,0,10115,0,เชิงเนิน,13000000000,134,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,41,21000,0
1750,ผลิตสารส้ม,21,เมืองระยอง,20113,4201,สุขุมวิท,,17,5109,4,13,ระยอง,,25000000,,5000000,จ3-42(1)-1/48รย,,7000000,123.5,7760000,ห้วยโป่ง,44760000,135,20200000000000,บริษัท พร้อมมิตร เคมี จำกัด,บริษัท พร้อมมิตร เคมี จำกัด,3,48,21150,24224
21836,ผลิตกรดอะมิโนสำหรับใช้ในกระบวนการผลิตอาหาร เครื่องสำอางค์ และเภสัชกรรม,21,เมืองระยอง,20113,4201,,,29,5110,0,29,ระยอง,1,804850000,399,800000000,ข3-42(1)-1/65รย,,1022200000,13168.08,0,เชิงเนิน,2627050000,136,91100000000000,บริษัท ไทย เคียววะ ไบโอเทคโนโลยีส์ จำกัด,บริษัท ไทย เคียววะ ไบโอเทคโนโลยีส์ จำกัด,3,65,21000,211164
0,ทำเคมีภัณฑ์ เช่น BENZENE TOLUENE XYLENE,21,เมืองระยอง,20113,4201,สุขุมวิท,,43,5111,21,22,ระยอง,5,0,299,13000000000,ข3-42(1)-4/41รย,038-611333,0,6589.32,0,เชิงเนิน,13000000000,137,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,41,21000,0
0,ผลิตสารเคมีโพลีออล,21,เมืองระยอง,20113,4201,สุขุมวิท,เขตประกอบการฯ ไออาร์พีซี,35,5112,0,35,ระยอง,5,0,299,380000000,ข3-42(1)-1/37รย,038-613984-6,0,473.8,0,เชิงเนิน,380000000,138,91100000000000,บริษัท ไออาร์พีซี โพลีออล จำกัด,บริษัท ไออาร์พีซี โพลีออล จำกัด,3,37,21000,0
0,ผลิต PTK CATALYST 36 ตัน/ปี,21,เมืองระยอง,20113,4201,สุขุมวิท,,30,5113,15,15,ระยอง,5,0,299,100000000,ข3-42(1)-1/41รย,038-612812,0,334.56,0,เชิงเนิน,100000000,139,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,41,21000,0
5752,ผลิตก๊าซโพรพิลีน,21,เมืองระยอง,20113,4201,สุขุมวิท,-,0,5114,0,0,ระยอง,5,680000000,299,580000000,ข3-42(1)-4/55รย,,1800000000,17485.23,19600000,เชิงเนิน,3079600000,140,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,55,21000,6272
700,โรงงานทำผลิตภัณฑ์เคมี เช่น PolycarbonateDiol และ PolyesterPolyol,21,เมืองระยอง,20113,4201,สุขุมวิท,,21,5115,0,21,ระยอง,4,38000000,140/6,50000000,ข3-42(1)-11/58รย,02-2636600,272000000,251,0,ตะพง,360000000,141,91100000000000,บริษัท อูเบะไฟน์ เคมิคอลส์ (เอเชีย) จำกัด,บริษัท อูเบะไฟน์ เคมิคอลส์ (เอเชีย) จำกัด,3,58,21000,1204
1600,"ผลิตไบโอดีเซล (เมทิลเอสเตอร์) กำลังการผลิต 300,000 ลิตร/วัน",21,เมืองระยอง,20113,4201,ปกรณ์สงเคราะห์ราษฎร์,,14,5116,0,14,ระยอง,,135000000,4-ก.ค.,100000000,3-42(1)-16/51รย,(038)685-816-9,240000000,2191.09,25000000,มาบตาพุด,500000000,142,10200000000000,บริษัท เพียวไบโอดีเซล จำกัด,บริษัท เพียวไบโอดีเซล จำกัด,3,51,21150,0
248,ผลิตสารตัวเร่งปฏิกิริยส HA1,21,เมืองระยอง,20113,4201,สุขุมวิท,-,5,5117,0,5,ระยอง,5,3000000,299,0,ข3-42(1)-11/53รย,038-611333,64000000,157,0,เชิงเนิน,67000000,143,91100000000000,บริษัท ไออาร์พีซี จำกัด(มหาชน),บริษัท ไออาร์พีซี จำกัด(มหาชน),3,53,21000,466
10000,แบ่งบรรจุภัณฑ์สารเคมี,21,เมืองระยอง,20113,4202,ห้วยโป่ง-หนองบอน,โรงโม่,28,5118,8,20,ระยอง,,220000000,40/1,20000000,จ3-42(2)-1/65รย,,50000000,190,160000000,ห้วยโป่ง,450000000,144,20200000000000,บริษัท เอฟแอลเอส ซัพพลาย เชน เซ็นเตอร์ (ระยอง) จำกัด,บริษัท เอฟแอลเอส ซัพพลาย เชน เซ็นเตอร์ (ระยอง) จำกัด,3,65,21150,56612
337,เก็บและแบ่งบรรจุสารเคมี โดยไม่มีการผลิต,21,เมืองระยอง,20113,4202,สุขุมวิท 13,,19,5119,0,19,ระยอง,,1200000,31/9,1500000,จ3-42(2)-1/46รย,01-8264199,1500000,110,300000,ห้วยโป่ง,4500000,145,20200000000000,บริษัท เอเซียรีไฟนิ่ง จำกัด,บริษัท เอเซียรีไฟนิ่ง จำกัด,3,46,21150,40000
24,เก็บรักษาเคมีภัณฑ์ที่ใช้ในการทำความสะอาดอุปกรณ์ไฟฟ้าหรือกำจัดสนิม,21,เมืองระยอง,20113,4202,ทางหลวงสาย36,,4,5120,0,4,ระยอง,5,200000,โฉนดที่ดินเลขที่ 77081,3000000,จ3-42(2)-2/62รย,,1000000,65,4000000,ทับมา,8200000,146,20200000000000,บริษัท ที.ซี. ซีลลิ่ง แอนด์ ปั๊มปิ้ง จำกัด,บริษัท ที.ซี. ซีลลิ่ง แอนด์ ปั๊มปิ้ง จำกัด,3,62,21000,348
21320,รับส่งผลิตภัณฑ์ปิโตรเลียมและปิโตรเคมี,21,เมืองระยอง,20113,4202,สุขุมวิท ,,11,5121,1,10,ระยอง,,36400000,3-ก.ค.,80000000,จ3-42(2)-1/40รย,,60000000,570.97,64000000,มาบตาพุด,240400000,147,20100000000000,บริษัท อาร์พีซีจี จำกัด (มหาชน),บริษัท อาร์พีซีจี จำกัด (มหาชน),3,40,21150,39048
8433,"เก็บและขนถ่ายโซดาไฟและวัตถุดิบที่ใช้ในการผลิตพลาสติก PVC เช่น VCM, EDC",21,เมืองระยอง,20113,4202,ไอ-หนึ่ง,,7,5122,0,7,ระยอง,,143315000,1-ส.ค.,842232000,3-42(2)-1/35รย,038-683900,122490000,1261.6,0,มาบตาพุด,1108037000,148,10200000000000,บริษัท ไทยพลาสติกและเคมีภัณฑ์ จำกัด (มหาชน),บริษัท ไทยพลาสติกและเคมีภัณฑ์ จำกัด (มหาชน),3,35,21150,8433
30,เตรียมวัสดุอื่นเพื่อผสมทำปุ๋ย,21,เมืองระยอง,20210,4303,,,5,5123,0,5,ระยอง,,1500000,14-ม.ค.,1000000,จ3-43(3)-3/61รย,,2000000,460,0,ห้วยโป่ง,4500000,149,20200000000000,บริษัท นันทสุ จำกัด,บริษัท นันทสุ จำกัด,3,61,21150,27283
0,ผลิตยางสังเคราะห์,21,เมืองระยอง,20131,4400,สุขุมวิท,พีทีไอ,105,5124,0,105,ระยอง,4,0,140/9,500000000,ข3-44-2/40รย,038-803091-103,0,8917.68,0,ตะพง,500000000,150,91100000000000,บริษัท ยางสังเคราะห์ไทย จำกัด,บริษัท ยางสังเคราะห์ไทย จำกัด,3,40,21000,0
0,"ผลิตเม็ดและผงพลาสติก POLYPROPYLENE ได้ปีละ 500,000 ตัน",21,เมืองระยอง,20131,4400,สุขุมวิท,,82,5125,1,81,ระยอง,5,0,299,2950000000,ข3-44-1/34รย,038-611333,0,60041.75,0,เชิงเนิน,2950000000,151,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,34,21000,0
13600,"ผลิตเม็ดพลาสติกโพรพีลีน, โพรพีลีนชนิดคอมพาวด์",21,เมืองระยอง,20131,4400,สุขุมวิท,,32,5126,0,32,ระยอง,5,250000000,299,800000000,ข3-44-4/59รย,,450000000,16092,120000000,เชิงเนิน,1620000000,152,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,59,21000,0
3000,ผลิตเส้นใยสังเคราะห์จากพลาสติก,21,เมืองระยอง,20131,4400,,,22,5127,8,14,ระยอง,4,0,โฉนดที่ดินเลขที่ 18234,1000000,จ3-44-1/63รย,,20000000,2284,0,กะเฉด,21000000,153,20200000000000,บริษัท เทียนลอง (ประเทศไทย) จำกัด,บริษัท เทียนลอง (ประเทศไทย) จำกัด,3,63,21100,11000
4935,ผลิตเม็ดไนล่อน,21,เมืองระยอง,20131,4400,สุขุมวิท,พีทีไอ,30,5128,5,25,ระยอง,4,0,140/8,0,ข3-44-1/40รย,664-736-7,0,9416.83,0,ตะพง,0,154,91100000000000,บริษัท อูเบะ เคมิคอลส์ (เอเชีย) จำกัด (มหาชน),บริษัท อูเบะ เคมิคอลส์ (เอเชีย) จำกัด (มหาชน),3,40,21000,12980
6045,ผลิตเม็ดพลาสติกชนิด Expandable Polystyrene(EPS),21,เมืองระยอง,20131,4400,สุขุมวิท,-,45,5129,0,45,ระยอง,5,0,299,2200000000,ข3-44-1/59รย,26497000,900000000,3185.25,0,เชิงเนิน,3100000000,155,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,59,21000,3603
20000,"ผลิตเม็ดพลาสติก อะคิโลไนไตล สไตรีน บิวตาไดอีน ได้ปีละ 200,000 ตัน",21,เมืองระยอง,20131,4400,สุขุมวิท,,88,5130,2,86,ระยอง,5,0,299,0,ข3-44-2/59รย,02-6497000,600000000,38770.77,0,เชิงเนิน,600000000,156,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,59,21000,20000
0,"ผลิต POLYRETHANE ELASTOMER, PU COATING RESIN PU ADHESIVE และ UNSATURATED POLYESTER",21,เมืองระยอง,20131,4400,สุขุมวิท,เขตประกอบการฯ ไออาร์พีซี,109,5131,18,91,ระยอง,5,0,299,300000000,ข3-44-2/43รย,038-613984-6,0,4589.4,0,เชิงเนิน,300000000,157,91100000000000,บริษัท ไออาร์พีซี โพลีออล จำกัด,บริษัท ไออาร์พีซี โพลีออล จำกัด,3,43,21000,0
0,ผลิตเม็ดพลาสติก LDPE,21,เมืองระยอง,20131,4400,สุขุมวิท,เขตประกอบการ พีทีไอ,80,5132,1,79,ระยอง,5,0,299,1636000000,ข3-44-1/33รย,038-611333,0,42933.71,0,เชิงเนิน,1636000000,158,91100000000000,บริษัท ทีพีไอ โพลีน จำกัด,บริษัท ทีพีไอ โพลีน จำกัด,3,33,21000,0
0,ผลิตเม็ดพลาสติก PMMA,21,เมืองระยอง,20131,4400,สุขุมวิท,พีทีไอ,192,5133,0,192,ระยอง,5,0,299,458000000,ข3-44-1/36รย,038-611333,0,1754.07,0,เชิงเนิน,458000000,159,91100000000000,บริษัท ไดอะโพลีอะคริเลต จำกัด,บริษัท ไดอะโพลีอะคริเลต จำกัด,3,36,21000,0
120000,ผลิตสารคาโปรแลคตัม และผลิตปุ๋ยแอมโมเนียซัลเฟต EIA,21,เมืองระยอง,20131,4400,สุขุมวิท,เขตประกอบการฯ ทีพีไอ,250,5134,50,200,ระยอง,4,0,140/6,3500000000,ข3-44-1/39รย,038-664700-9,0,122883.77,0,ตะพง,3500000000,160,91100000000000,บริษัท อูเบะ เคมิคอลส์ (เอเซีย) จำกัด (มหาชน),บริษัท อูเบะ เคมิคอลส์ (เอเซีย) จำกัด (มหาชน),3,39,21000,180000
0,ผลิตเม็ดหรือผงพลาสติกชนิด HDPE และ หรือ LLDPE และ หรือ ETHYLENE COPOLYMER ที่มี ETHYLENE,21,เมืองระยอง,20131,4400,สุขุมวิท,,170,5135,0,170,ระยอง,5,0,299,3710000000,ข3-44-1/25รย,038-611333,0,23197.73,0,เชิงเนิน,3710000000,161,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,25,21000,0
14567,ผลิตเส้นใยสังเคราะห์ไนล่อน,21,เมืองระยอง,20131,4400,ทางหลวงหมายเลข 3191,,250,5136,89,161,ระยอง,3,38000000,13,50000000,3-44-1/35รย,681601,1400000000,13066.83,0,ห้วยโป่ง,1488000000,162,10200000000000,บริษัท ไทยแทฟฟิต้า จำกัด,บริษัท ไทยแทฟฟิต้า จำกัด,3,35,21150,0
2401,ผลิตเม็ดพลาสติกไนล่อน,21,เมืองระยอง,20131,4400,3191,,23,5137,5,18,ระยอง,,100000000,13,100000000,3-44-1/62รย,038-681601,300000000,4191.25,0,ห้วยโป่ง,500000000,163,10200000000000,บริษัท ไทยแทฟฟิต้า จำกัด,บริษัท ไทยแทฟฟิต้า จำกัด,3,62,21150,2401
800,ผลิตขี้ผึ้งและขี้ผึ้งผสม,21,เมืองระยอง,20231,4801,ราษฎร์บำรุง,-,41,5138,10,31,ระยอง,,1300000,64,3000000,จ3-48(1)-2/47รย,-,4500000,193,2000000,ห้วยโป่ง,10800000,164,20200000000000,บริษัท คิว-คอมเพาด์ จำกัด,บริษัท คิว-คอมเพาด์ จำกัด,3,47,21150,6000
229,ทำผลิตภัณฑ์สารเคมีและเคมีระดับนาโน (NANO),21,เมืองระยอง,20299,4802,สุขุมวิท,,12,5139,0,12,ระยอง,5,16152379,299,0,ข3-48(2)-3/64รย,,27827122,93.72,0,เชิงเนิน,43979501,165,91100000000000,บริษัท รักษ์ป่าสัก จำกัด,บริษัท รักษ์ป่าสัก จำกัด,3,64,21000,708
320,ทำผลิตภัณฑ์สารเคมีและเคมีระดับนาโน (NANO),21,เมืองระยอง,20299,4802,สุขุมวิท,,12,5140,0,12,ระยอง,5,16152379,299,0,ข3-48(2)-2/64รย,,52776321,266,0,เชิงเนิน,68928700,166,91100000000000,บริษัท รักษ์ป่าสัก จำกัด,บริษัท รักษ์ป่าสัก จำกัด,3,64,21000,708
0,ผลิต Acetylene carbonblack,21,เมืองระยอง,20222,4806,สุขุมวิท,,16,5141,0,16,ระยอง,5,0,299,0,ข3-48(6)-1/45รย,038-611333,0,662.16,0,เชิงเนิน,0,167,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,45,21000,0
0,แปรสภาพคอนเดนเสทเรสซีคิว (CONDENSATE RESIDUE) ให้เป็นผลิตภัณฑ์ปิโตรเลียมและปิโตรเคมี,21,เมืองระยอง,19201,4900,สุขุมวิท,,203,5142,0,203,ระยอง,5,0,299,40000000,ข3-49-1/41รย,038-611333,0,722094.17,0,เชิงเนิน,40000000,168,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,41,21000,0
21320,แปรสภาพคอนเดนเสท เรสซิดิว,21,เมืองระยอง,19201,4900,ปกรณ์สสงเคราะห์ราษฎร์,,57,5143,17,40,ระยอง,,36400000,3-ก.ค.,129790000,3-49-1/41รย,038-685243-6,317310000,11651.2,64000000,มาบตาพุด,547500000,169,10200000000000,บริษัท อาร์พีซีจี จำกัด (มหาชน),บริษัท อาร์พีซีจี จำกัด (มหาชน),3,41,21150,39048
0,แปรรูปน้ำมันหนัก (ATB) ให้เป็นผลิตภัณฑ์ปิโตรเลียม,21,เมืองระยอง,19201,4900,สุขุมวิท,,112,5144,0,112,ระยอง,5,8758676160,299,7723705700,ข3-49-1/58รย,,15986077510,98485.76,108895000,เชิงเนิน,32577354370,170,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,58,21000,282648
0,แปรสภาพคอมไบน์แก๊สออยล์ (COMBINED GAS OIL) ให้เป็นผลิตภัณฑ์จากปิโตรเลียมและปิโตรเคมี เช่น CRACKED NAPTHA PROPYLENE,21,เมืองระยอง,19201,4900,สุขุมวิท,,94,5145,1,93,ระยอง,5,0,299,13000000000,ข3-49-2/41รย,038-611333,0,41901.13,0,เชิงเนิน,13000000000,171,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,41,21000,0
0,"กลั่นน้ำมัน (กำลังผลิต 150,000 บาเรล/วัน)",21,เมืองระยอง,19201,4900,สุขุมวิท,,30,5146,1,29,ระยอง,5,0,299,21700000000,ข3-49-1/43รย,038-611333,0,971174.06,0,เชิงเนิน,21700000000,172,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,43,21000,0
12000,ผลิตถ่านโค้กและกระแสไฟฟ้าที่ได้จากการอบถ่านโค้ก,21,เมืองระยอง,19202,5003,ถนนทางหลวงแผ่นดินสาย 36,-,250,5147,40,210,ระยอง,-,1483586500,-,795746000,3-50(3)-1/57รย,,830230500,66336.44,82437000,ห้วยโป่ง,3192000000,173,10200000000000,บริษัท ไทยเจนเนอรัลไนซ์โคล แอนด์ โค้ก จำกัด,บริษัท ไทยเจนเนอรัลไนซ์โคล แอนด์ โค้ก จำกัด,3,57,21150,696000
0,ผลิตน้ำมันหล่อลื่นพื้นฐาน,21,เมืองระยอง,19209,5004,สุขุมวิท,,197,5148,2,195,ระยอง,5,0,299,4645000000,ข3-50(4)-1/41รย,038-611333,0,181853.38,0,เชิงเนิน,4645000000,174,91100000000000,บริษัท ไออาร์พีซี จำกัด (มหาชน),บริษัท ไออาร์พีซี จำกัด (มหาชน),3,41,21000,0
13560,หล่อดอกยางรถยนต์,21,เมืองระยอง,22112,5100,ทางหลวงสาย 36,,50,5149,5,45,ระยอง,4,25000000,37/1,22000000,3-51-1/39รย,,55000000,4399.14,21000000,ทับมา,123000000,175,10200000000000,ตั้งน่ำเส็ง,ตั้งน่ำเส็ง,3,39,21000,45384
1041,ผลิตยางคอมปาว,21,เมืองระยอง,22191,5203,,,18,5150,2,16,ระยอง,1,3000000,118/7,25000000,จ3-52(3)-8/58รย,,7000000,472,4000000,สำนักทอง,39000000,176,20200000000000,บริษัท วงศ์สินรับเบอร์ จำกัด,บริษัท วงศ์สินรับเบอร์ จำกัด,3,58,21100,47836
