พื้นที่อาคาร(ตร.ม.),ประกอบกิจการ,รหัสจังหวัด,อำเภอ,TSIC,รหัสประเภท,ถนน,ซอย,คนงานรวม,ลำดับ,หญิง,ชาย,จังหวัด,หมู่,ค่าอาคาร,เลขที่,เงินทุนหมุนเวียน,เลขทะเบียนโรงงาน,โทรศัพท์,ค่าเครื่องจักร,แรงม้ารวม,ค่าที่ดิน,ตำบล,เงินลงทุนรวม,_id,รหัสทะเบียนโรงงาน FID,ชื่อโรงงาน,ชื่อเจ้าของ,จำพวก,ปีที่ได้รับอนุญาต,รหัสไปรษณีย์,พื้นที่โรงงาน(ตร.ม.)
1200,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรีเพื่อจำหน่าย ทำลัง พาเลท และวงล้อสายไฟ,21,แกลง,16101,3401,,,65,3674,15,50,ระยอง,3,10000000,39683,10000000,3-34(1)-74/61รย,,10000000,924,6000000,ห้วยยาง,36000000,65,10200000000000,บริษัท นริศรับเบอร์วู้ด อินดัสตรี จำกัด,บริษัท นริศรับเบอร์วู้ด อินดัสตรี จำกัด,3,61,21110,16732
400,เลื่อย ไส ซอย เซาะไม้แปรรูป ทำวงกบ ประตู หน้าต่างจากไม้แปรรูป,21,แกลง,16101,3401,,,5,3675,0,5,ระยอง,11,1000000,โฉนดที่ดินเลขที่ 28018,3000000,จ3-34(1)-19/65รย,,3000000,495,5000000,ทุ่งควายกิน,12000000,66,20200000000000,นายพิบูลย์ วสุวัตรศรสกุล,นายพิบูลย์ วสุวัตรศรสกุล,3,65,21110,13256
3822,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรีเพื่อจำหน่าย อัดและอบน้ำยาไม้ ทำลังไม้และชั้นวางของ,21,แกลง,16101,3401,กองดิน-สำนักสงฆ์เขาวง,-,76,3676,36,40,ระยอง,8,12000000,99/7,12000000,3-34(1)-16/51รย,,7000000,409.56,5000000,กองดิน,36000000,67,10200000000000,บริษัท ป.พัฒนารุ่งเรือง จำกัด,บริษัท ป.พัฒนารุ่งเรือง จำกัด,3,51,22160,24012
8460,แปรรูปไม้ยางพารา และไม้ที่ปลูกขึ้นจำนวน 13 ชนิด เพื่อจำหน่ายและการทำวงกบ ขอบประตู ขอบหน้าต่าง บานหน้าต่าง บานประตูหรือส่วนประกอบที่ทำด้วยไม้ของอาคาร,21,แกลง,16101,3401,,,60,3677,30,30,ระยอง,1,30000000,55/5,20000000,3-34(1)-28/62รย,,20000000,430.5,35000000,ทางเกวียน,105000000,68,10200000000000,บริษัท ศุภาคย์ วู้ด จำกัด,บริษัท ศุภาคย์ วู้ด จำกัด,3,62,21110,8460
780,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นจำนวน 13 ชนิดฯ อบและอัดน้ำยาถนอมเนื้อไม้โดยใช้เครื่องจักร เพื่อจำหน่าย ทำลังพาเลท และชั้นวางของ,21,แกลง,16101,3401,,,14,3678,2,12,ระยอง,1,1500000,17-ก.ค.,1000000,3-34(1)-51/61รย,,600000,636.2,2000000,บ้านนา,5100000,69,10200000000000,นายสนม ถนอมจิตร,นายสนม ถนอมจิตร,3,61,21110,11432
660,ทำวงล้อ ม้วนสายไฟฟ้า,21,แกลง,16101,3401,สองสลึง-วัดบุนนาค,,15,3679,0,15,ระยอง,1,0,-,0,ศ3-34(1)-7/39รย,632365,0,888.8,0,ชากโดน,0,70,210000000000,พ.เจริญชัยพารา,พ.เจริญชัยพารา,3,39,21110,4888
513,แปรรูปไม้ยางพารา โดยใช้เครื่องจักรแปรรูปไม้ 135 แรงม้า และเครื่องจักรอุปกรณ์ 20 แรงม้า,21,แกลง,16101,3401,,,6,3680,0,6,ระยอง,4,100000,101/1,200000,ศ3-34(1)-4/33รย,672258,200000,828.6,1000000,ชากโดน,1500000,71,210000000000,,ห้างหุ้นส่วนจำกัด ที โอ เอส พาราวู้ดส์,3,33,21110,6400
28800,แปรรูปไม้ยางพารา และไม้ที่ปลูกขึ้นโดยเพาะ 13 ชนิด ฯ อบและอัดน้ำยาถนอมเนื้อไม้โดยใช้เครื่องจักร เพื่อจำหน่ายและทำผลิตภัณฑ์จากไม้สับ ทำลัง พาเลท และชั้นวางของและขี้เลื่อยอัดแท่ง,21,แกลง,16101,3401,,,108,3681,48,60,ระยอง,9,50000000,199/9,30000000,3-34(1)-34/58รย,,45000000,5098,14000000,กระแสบน,139000000,72,10200000000000,บริษัท สหกิจแกลง จำกัด,บริษัท สหกิจแกลง จำกัด,3,58,21110,100416
2652,แปรรูปไม้ยางพารา อบ อัดน้ำยาถนอมเนื้อไม้,21,แกลง,16101,3401,บ้านบึง-แกลง,,100,3682,30,70,ระยอง,8,5000000,241,2000000,จ3-34(1)-4/45รย,,4000000,272,0,กระแสบน,11000000,73,20200000000000,บริษัท อุตสาหกรรมไม้ กระแสบน จำกัด,บริษัท อุตสาหกรรมไม้ กระแสบน จำกัด,3,45,21110,113200
3024,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้น 13 ชนิด อัดน้ำยา อบไม้ ทำลังไม้และชั้นวางของ,21,แกลง,2200,3401,,,15,3683,5,10,ระยอง,12,12000000,19-ก.ค.,5000000,3-34(1)-3/44รย,038-677514-5,8000000,472.2,2500000,วังหว้า,27500000,74,10200000000000,บริษัท ที.เค. วู้ดเทค จำกัด,บริษัท ที.เค. วู้ดเทค จำกัด,3,44,21110,20468
2160,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรี เพื่อจำหน่าย,21,แกลง,16101,3401,มาบพวา,-,20,3684,5,15,ระยอง,11,4000000,,1000000,3-34(1)-4/48รย,,2000000,140,0,วังหว้า,7000000,75,10200000000000,ห้างหุ้นส่วนจำกัด มาบพวา พาราวูดส์,ห้างหุ้นส่วนจำกัด มาบพวา พาราวูดส์,3,48,21110,17600
12660,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นจำนวน 13 ชนิดฯ โดยใช้เครื่องจักร เพื่อจำหน่ายอบและอัดน้ำยาถนอมเนื้อไม้ ทำลัง พาเลท และวงล้อสายไฟ,21,แกลง,16101,3401,,,130,3685,20,110,ระยอง,7,50000000,777/77,10000000,3-34(1)-26/64รย,,10000000,2442,10000000,กองดิน,80000000,76,10200000000000,บริษัท ศุทราแลนด์ จำกัด,บริษัท ศุทราแลนด์ จำกัด,3,64,22160,24632
2311,แปรรูปไม้ยางพาราเพื่อจำหน่าย ทำลังไม้ ชั้นวางของและอบ อัดน้ำยาไม้,21,แกลง,16101,3401,บ้านนา(ทางเกวียน-เนินอู่ทอง),-,18,3686,5,13,ระยอง,1,1000000,1-ก.ค.,700000,3-34(1)-1/43รย,672393,1000000,1720.56,5000000,บ้านนา,7700000,77,10200000000000,บริษัท ไทยวูด สยามอุตสาหกรรม (ไทยแลนด์) จำกัด,บริษัท ไทยวูด สยามอุตสาหกรรม (ไทยแลนด์) จำกัด,3,43,21110,14693
180,ไส-ซอยไม้แปรรูป และทำวงกบประตู-หน้าต่างจากไม้แปรรูป,21,แกลง,16101,3401,สุขุมวิท, ,12,3687,0,12,ระยอง,1,3500000,203,700000,ศ3-34(1)-5/34รย, ,300000,72.5,100000,คลองปูน,4600000,78,210000000000,พรปราณีค้าไม้,พรปราณีค้าไม้,3,34,21170,10693
15916,แปรรูปไม้ยางพาราเพื่อจำหน่าย ทำวงล้อเก็บสายไฟฟ้า และแท่นวางของ,21,แกลง,16101,3401,สุขุมวิท,,32,3688,15,17,ระยอง,11,7000000,1/9/2002,3000000,ศ3-34(1)-6/39รย,038-671404,1000000,184,2300000,วังหว้า,13300000,79,210000000000,ห้างหุ้นส่วนจำกัด พรรณรักษ์ริลวู๊ด,ห้างหุ้นส่วนจำกัด พรรณรักษ์ริลวู๊ด,3,39,21110,12050
7725,แปรรูปไม้และผลิตชิ้นไม้สับจากไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรีเพื่อจำหน่าย อัดน้ำยาและอบไม้ ทำลัง พาเลท,21,แกลง,2200,3401,,,185,3689,67,118,ระยอง,4,40000000,16-ส.ค.,10000000,3-34(1)-83/60รย,,10000000,3087.62,10000000,วังหว้า,70000000,80,10200000000000,บริษัท หงส์ ไท่ หยาง อินเตอร์กรุ๊ป จำกัด,บริษัท หงส์ ไท่ หยาง อินเตอร์กรุ๊ป จำกัด,3,60,21110,17600
3456,แปรรูปไม้ยางพารา อบและอัดน้ำยาถนอมเนื้อไม้ยางพารา,21,แกลง,16101,3401,,,35,3690,0,35,ระยอง,3,5000000,155,3000000,ศ3-34(1)-7/35รย,038-671759,2000000,449.28,1500000,วังหว้า,11500000,81,210000000000,บริษัท เอส.แอล.พาราวู๊ด จำกัด,บริษัท เอส.แอล.พาราวู๊ด จำกัด,3,35,21110,18268
10350,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นจำนวน 13 ชนิดฯ อบและอัดน้ำยาถนอมเนื้อไม้โดยใช้เครื่องจักร เพื่อจำหน่าย และทำลัง พาเลท,21,แกลง,16101,3401,,,100,3691,40,60,ระยอง,5,10000000,199,10000000,3-34(1)-103/61รย,,7000000,2833.5,0,วังหว้า,27000000,82,10200000000000,บริษัท พาเลทไม้ระยอง จำกัด,บริษัท พาเลทไม้ระยอง จำกัด,3,61,21110,26984
22972,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรีเพื่อจำหน่าย ทำลัง พาเลท และชั้นวางของ,21,แกลง,16101,3401,,,85,3692,10,75,ระยอง,7,100000000,16-ม.ค.,20000000,3-34(1)-64/60รย,,20000000,2799,20000000,กองดิน,160000000,83,10200000000000,บริษัท ภัทรพาราวูด ระยอง จำกัด,บริษัท ภัทรพาราวูด ระยอง จำกัด,3,60,22160,73214
3186,แปรรูปไม้ยางพารา อบและอัดน้ำยาไม้,21,แกลง,16101,3401,พลง-ทะเลน้อย, ,31,3693,15,16,ระยอง,7,2000000,9-ก.ค.,2000000,ศ3-34(1)-4/38รย,038-674451,1800000,388.4,1000000,ทางเกวียน,6800000,84,210000000000,บริษัท กรีนวู้ด 1993 จำกัด,บริษัท กรีนวู้ด 1993 จำกัด,3,38,21110,22406
9256,แปรรูปไม้ยางพารา ทำเครื่องเรือน,21,แกลง,16101,3401,บ้านบึง-แกลง,,154,3694,102,52,ระยอง,,10000000,226,5000000,ศ3-34(1)-8/36รย,671974-5,5000000,1577.01,1000000,ทางเกวียน,21000000,85,210000000000,บริษัท โตเกียวพาราวู้ด 1986 จำกัด (สาขา 2),บริษัท โตเกียวพาราวู้ด 1986 จำกัด (สาขา 2),3,36,21110,25288
0,แปรรูปไม้ยางพารา อัดน้ำยาและอบไม้ยางพารา ทำเครื่องเรือนและเค,21,แกลง,16101,3401,บ้านบึง-แกลง,,55,3695,10,45,ระยอง,3,30000000,37/5,10000000,ศ3-34(1)-5/38รย,038-672129,10000000,1730,0,ทางเกวียน,50000000,86,210000000000,บริษัท สยามพารา อินเตอร์วูด (ไทยแลนด์) จำกัด,บริษัท สยามพารา อินเตอร์วูด (ไทยแลนด์) จำกัด,3,38,21110,0
3060,แปรรูปไม้ยางพาราเพื่อจำหน่าย อัดน้ำยาและอบไม้ ทำลัง พาเลท โดยใช้ไม้ยางพาราและ ไม้ 13 ชนิด,21,แกลง,16101,3401,-,-,25,3696,9,16,ระยอง,2,10000000,111,5000000,3-34(1)-4/45รย,-,5000000,647,5000000,สองสลึง,25000000,87,10200000000000,บริษัท แกลงวู้ดเด็น อินเตอร์เทรด จำกัด,บริษัท แกลงวู้ดเด็น อินเตอร์เทรด จำกัด,3,45,21110,80000
3772,แปรรูปไม้และผลิตชิ้นไม้สับจากไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรีเพื่อจำหน่าย อัดน้ำยาและอบไม้ ทำลัง พาเลท และชั้นวางของ,21,แกลง,16101,3401,,,44,3697,11,33,ระยอง,8,15000000,โฉนดที่ดินเลขที่ 57743 และ 72759,20000000,3-34(1)-62/59รย,,18000000,1946.4,15000000,กระแสบน,68000000,88,10200000000000,บริษัท อุตสาหกรรมไม้ กระแสบน จำกัด,บริษัท อุตสาหกรรมไม้ กระแสบน จำกัด,3,59,21110,31932
150,แปรรูปไม้ยางพารา และทำลังไม้ยางพารา,21,แกลง,2200,3401,สุขุมวิท, ,34,3698,0,34,ระยอง,4,100000,187,500000,ศ3-34(1)-3/35รย, ,300000,436.66,0,ชากพง,900000,89,210000000000,บริษัท วิชิตพารา จำกัด,บริษัท วิชิตพารา จำกัด,3,35,21190,8764
6000,แปรรูปไม้ยางพารา อบไม้ และเครื่องเรือนจากไม้ยางพารา,21,แกลง,16101,3401,ห้วยยาง,โรงน้ำยาง,420,3699,350,70,ระยอง,3,18000000,29-ม.ค.,10000000,ศ3-34(1)-6/35รย,038-632049,40000000,1652.28,5000000,ห้วยยาง,73000000,90,210000000000,บริษัท ส.กิจชัย จำกัด,บริษัท ส.กิจชัย จำกัด,3,35,21110,40000
3690,แปรรูปไม้ยางพาราเพื่อจำหน่ายและทำลังไม้ อัดน้ำยาและอบไม้,21,แกลง,16101,3401,บ้านบึง-แกลง,,43,3700,12,31,ระยอง,3,0,93,0,จ3-34(1)-2/35รย,01-918-3323,3370000,776.94,0,กระแสบน,3370000,91,20200000000000,บริษัท ที เจ เอช พาราโพรดักส์ จำกัด,บริษัท ที เจ เอช พาราโพรดักส์ จำกัด,3,35,21110,8250
2200,ทำวงกบประตู-หน้าต่างไม้,21,แกลง,16220,3402,,,3,3701,1,2,ระยอง,,2000000,-,1000000,จ3-34(2)-3/35รย,,200000,57,500000,ทางเกวียน,3700000,92,20200000000000,-,นายไพศิษฐ์ พิทักษ์ธนกฤต,3,35,21110,8000
1350,ทำวงกบประตู - หน้าต่าง,21,แกลง,16220,3402,สุขุมวิท,,5,3702,0,5,ระยอง,1,50000,13,80000,3-34(2)-3/17รย,038-671072,110000,58,6000,ทางเกวียน,246000,93,10200000000000,ฮั่วฮวด,ฮั่วฮวด,3,17,21110,6120
453,ทำวงกบ ประตูหน้าต่าง ทำบานประตูหน้าต่าง จากไม้แปรรูป,21,แกลง,16220,3402,,,4,3703,2,2,ระยอง,6,300000,265/1,1000000,จ3-34(2)-204/55รย,,400000,67,1000000,ทุ่งควายกิน,2700000,94,20200000000000,นายทรงเกียรติ สุชัยทัศน์ศรี,นายทรงเกียรติ สุชัยทัศน์ศรี,3,55,21110,5010
16975,ผลิตแผ่นปาร์ติเกิลบอร์ด,21,แกลง,16210,3403,สุนทรเวช,,65,3704,15,50,ระยอง,7,15000000,29,50000000,3-34(3)-1/42รย,038-632029,60000000,13716.08,3000000,ห้วยยาง,128000000,95,10200000000000,บริษัท ส.กิจชัย วู้ดแพนเนล จำกัด,บริษัท ส.กิจชัย วู้ดแพนเนล จำกัด,3,42,21110,0
8208,ผลิตแผ่นปาร์ติเกิลบอร์ด ,21,แกลง,16210,3403,บานใหญ่,,210,3705,90,120,ระยอง,3,10000000,16-ม.ค.,10000000,ศ3-34(3)-1/39รย,,214000000,4628.08,1800000,ทางเกวียน,235800000,96,210000000000,บริษัท ระยอง วู้ดส์ จำกัด,บริษัท ระยอง วู้ดส์ จำกัด,3,39,21110,112268
13680,ผลิตแผ่นปาร์ติเกิ้ลบอร์ด,21,แกลง,16210,3403,มาบใหญ่,,185,3706,35,150,ระยอง,3,40000000,31-ม.ค.,40000000,3-34(3)-1/46รย,038-886318,1500000000,23270,20000000,ทางเกวียน,1600000000,97,10200000000000,บริษัท ระยองพาเนล จำกัด,บริษัท ระยองพาเนล จำกัด,3,46,21110,44800
23808,ผลิตแผ่นไม้อัด,21,แกลง,16210,3403,มาบใหญ่,,185,3707,35,150,ระยอง,3,200000000,31-ม.ค.,177000000,3-34(3)-2/55รย,,1600000000,85558,16000000,ทางเกวียน,1993000000,98,10200000000000,บริษัท ระยองเอ็มดีเอฟ จำกัด,บริษัท ระยองเอ็มดีเอฟ จำกัด,3,55,21110,76800
18000,ผลิตแผ่นเอ็มดีเอฟบอร์ด จากไม้ยางพารา และไม้อื่น ๆ,21,แกลง,16210,3403,,,145,3708,45,100,ระยอง,7,200000000,99/9,400000000,3-34(3)-4/57รย,,1349000000,156897.53,50000000,ห้วยยาง,1999000000,99,10200000000000,บริษัท ส.กิจชัย เอ็นเตอร์ไพรส์ จำกัด (มหาชน),บริษัท ส.กิจชัย เอ็นเตอร์ไพรส์ จำกัด (มหาชน),3,57,21110,0
12000,ผลิตไม้วีเนียร์ ไม้อัดจากไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรีเพื่อจำหน่าย,21,แกลง,16210,3403,-,-,140,3709,70,70,ระยอง,2,25000000,5,50000000,3-34(3)-3/52รย,,100000000,1699.22,9000000,ทางเกวียน,184000000,100,10200000000000,บริษัท ส.พลายวู๊ด จำกัด,บริษัท ส.พลายวู๊ด จำกัด,3,52,21110,40000
720,บดขี้กบและขี้เลื่อยไม้,21,แกลง,16299,3404,,,12,3710,0,12,ระยอง,,0,โฉนดที่ดินเลขที่ 16590,1000000,จ3-34(4)-16/63รย,,600000,432,50000,ชากโดน,1650000,101,20200000000000,บริษัท ซี. เอ็น. รีนิวเอเบิล จำกัด,บริษัท ซี. เอ็น. รีนิวเอเบิล จำกัด,3,63,21110,9624
0,บดย่อยไม้และอัดเป็นเม็ด เพื่อใช้เป็นเชื้อเพลิง,21,แกลง,16299,3404,พลง-ทะเลน้อย,,26,3711,13,13,ระยอง,7,18000000,9-ก.ค.,10000000,จ3-34(4)-42/61รย,,20000000,320,6000000,ทางเกวียน,54000000,102,20200000000000,กรีนวู้ด 1993,กรีนวู้ด 1993,3,61,21110,4089
752,ผลิตชีวมวลเชื้อเพลิงอัดเม็ด,21,แกลง,16299,3404,,,13,3712,2,11,ระยอง,5,1080000,67/4,1000000,จ3-34(4)-15/58รย,,3000000,230,0,ชากโดน,5080000,103,20200000000000,บริษัท โอเคดี ไอเดียวู้ด จำกัด,บริษัท โอเคดี ไอเดียวู้ด จำกัด,3,58,21110,9624
337,ทำพาเลท ลังไม้ จากไม้แปรรูป,21,แกลง,16230,3601,,,14,3713,0,14,ระยอง,3,5000000,47,1000000,จ3-36(1)-4/63รย,,1000000,260.5,0,เนินฆ้อ,7000000,104,20200000000000,ห้างหุ้นส่วนจำกัด ฉายา แพคกิ้ง,ห้างหุ้นส่วนจำกัด ฉายา แพคกิ้ง,3,63,21110,2220
2830,แปรรูปไม้โดยใช้เครื่องจักรเพื่อประดิษฐกรรม ทำลัง พาเลท และอบอัดน้ำยาถนอมเนื้อไม้ โดยใช้ไม้ยางพาราท่อน,21,แกลง,16230,3601,-,-,88,3714,45,43,ระยอง,6,0,37/2,2000000,3-36(1)-1/44รย,038-894329-30,3000000,746.14,0,บ้านนา,5000000,105,10200000000000,บริษัท บูรพา แพ็คกิ้ง วู้ด จำกัด,บริษัท บูรพา แพ็คกิ้ง วู้ด จำกัด,3,44,21110,50930
712,"ทำวงล้อสายไฟ, ล้อม้วนสายไฟ",21,แกลง,16230,3601,,,18,3715,8,10,ระยอง,4,500000,โฉนดที่ดินเลขที่ 43713,1000000,จ3-36(1)-10/62รย,,2000000,117.2,7000000,ชากโดน,10500000,106,20200000000000,ห้างหุ้นส่วนจำกัด ไทย รีล วู้ด,ห้างหุ้นส่วนจำกัด ไทย รีล วู้ด,3,62,21110,7104
836,ผลิตพาเลทไม้จากไม้ยางพาราและไม้สนแปรรูป,21,แกลง,16230,3601,-,-,14,3716,7,7,ระยอง,7,1000000,14,1000000,จ3-36(1)-7/63รย,,1000000,273.6,0,ห้วยยาง,3000000,107,20200000000000,ห้างหุ้นส่วนจำกัด เอ.ดี.เอส.พาราบ๊อกซ์,ห้างหุ้นส่วนจำกัด เอ.ดี.เอส.พาราบ๊อกซ์,3,63,21110,1600
8040,ทำภาชนะ บรรจุจากไม้แปรรูป เช่นลังไม้ พาเลทไม้,21,แกลง,16230,3601,,,82,3717,30,52,ระยอง,7,8000000,18,1000000,จ3-36(1)-13/61รย,,3000000,478.38,4000000,ชากโดน,16000000,108,20200000000000,บริษัท บาลีกิจ อินเตอร์วูด จำกัด,บริษัท บาลีกิจ อินเตอร์วูด จำกัด,3,61,21110,17100
6360,ผลิตพาเลท และภาชนะบรรจุจากไม้ยางพาราแปรรูป,21,แกลง,16230,3601,-,-,20,3718,5,15,ระยอง,9,4000000,222/2,2000000,จ3-36(1)-23/55รย,,2000000,582.5,7000000,กระแสบน,15000000,109,20200000000000,บริษัท ซีเค พาราวู้ด จำกัด,บริษัท ซีเค พาราวู้ด จำกัด,3,55,21110,24800
1080,ทำลังไม้,21,แกลง,16230,3601,,,22,3719,10,12,ระยอง,4,3000000,89,10000000,จ3-36(1)-12/50รย,081-8653222,4000000,1626.2,0,วังหว้า,17000000,110,20200000000000,บริษัท แกลงแพคกิ้งวู้ด จำกัด,บริษัท แกลงแพคกิ้งวู้ด จำกัด,3,50,21110,20996
3000,"ทำผลิตภัณฑ์และเครื่องใช้จากไม้ เช่น ล้อไม้, ลังไม้, ฐานรองไม้ เป็นต้น",21,แกลง,16230,3601,,,15,3720,5,10,ระยอง,8,5000000,345/1,1000000,จ3-36(1)-5/65รย,,2000000,160,7000000,สองสลึง,15000000,111,20200000000000,ห้างหุ้นส่วนจำกัด ไทย รีล วู้ด,ห้างหุ้นส่วนจำกัด ไทย รีล วู้ด,3,65,21110,17048
3780,ทำภาชนะ บรรจุจากไม้แปรรูป เช่นลังไม้ พาเลทไม้ วงล้อสายไฟ,21,แกลง,16230,3601,,,28,3721,8,20,ระยอง,4,6000000,57077 เล่ม 571 หน้า 77,2000000,จ3-36(1)-10/59รย,,1000000,296,5000000,วังหว้า,14000000,112,20200000000000,ห้างหุ้นส่วนจำกัด มาบพวา พาราวูดส์,ห้างหุ้นส่วนจำกัด มาบพวา พาราวูดส์,3,59,21110,17600
1295,ทำลังไม้ ไม้รองสินค้า เครื่องเรือน และเครื่องใช้จากไม้ยางพารา,21,แกลง,16230,3601,สุนทรภู่-วังหิน,-,34,3722,17,17,ระยอง,2,1000000,28-ก.พ.,1000000,3-36(1)-1/42รย,,200000,672.2,1000000,วังหว้า,3200000,113,10200000000000,ห้างหุ้นส่วนจำกัด เอ็ม.ที.เค.,ห้างหุ้นส่วนจำกัด เอ็ม.ที.เค.,3,42,21110,8424
6000,ทำภาชนะ บรรจุจากไม้แปรรูป เช่นลังไม้ พาเลทไม้,21,แกลง,16230,3601,,,28,3723,8,20,ระยอง,3,10000000,โฉนดที่ดินเลขที่ 56294 เล่ม 563 หน้า 94,10000000,จ3-36(1)-34/58รย,,5000000,419.5,5000000,สองสลึง,30000000,114,20200000000000,นางสาวเภา พงษ์เจริญชัย,นางสาวเภา พงษ์เจริญชัย,3,58,21110,0
0,ผลิตชิ้นส่วนเฟอร์นิเจอร์จากไม้ยางพารา,21,แกลง,31001,3700,หนิงกันเกรา,,105,3724,0,105,ระยอง,,0,110,0,ส3-37-1/26รย,671105,0,2236.1,0,ทางเกวียน,0,115,210000000000,บริษัท เอเซียพาราวู้ด จำกัด,บริษัท เอเซียพาราวู้ด จำกัด,3,26,21110,20000
0,ผลิตเฟอร์นิเจอร์ เครื่องเรือน เครื่องใช้ในครัวเรือนจากไม้ยางพารา,21,แกลง,31001,3700,,,40,3725,5,35,ระยอง,5,2000000,11,1000000,จ3-37-164/48รย,09-0245310,4000000,456,7000000,เนินฆ้อ,14000000,116,20200000000000,บริษัท เบสท์ วู้ด อินเตอร์ โปรดักส์ จำกัด,บริษัท เบสท์ วู้ด อินเตอร์ โปรดักส์ จำกัด,3,48,21110,0
3240,ผลิตเก้าอี้จากไม้ยางพารา ผลิตเฟอร์นิเจอร์ เครื่องเรือน และชิ้นส่วนเฟอร์นิเจอร์จากไม้ยางพารา,21,แกลง,31001,3700,หนองกันเกรา,,130,3726,90,40,ระยอง,,0,68/5,29000000,ส3-37-1/32รย,038-671105,0,434.9,0,ทางเกวียน,29000000,117,210000000000,บริษัท ไทยมิกิโมคึ จำกัด,บริษัท ไทยมิกิโมคึ จำกัด,3,32,21110,5364
12212,ทำเครื่องเรือนจากไม้ยางพารา,21,แกลง,31001,3700,เทศบาล 3,,80,3727,35,45,ระยอง,,10500000,16-พ.ย.,10000000,จ3-37-1/42รย,038-671714,15000000,394.5,47500000,ทางเกวียน,83000000,118,20200000000000,บริษัท พาราอีสเทิร์น อินดัสทรี จำกัด,บริษัท พาราอีสเทิร์น อินดัสทรี จำกัด,3,42,21110,0
7695,ทำเครื่องเรือนหรือเครื่องตบแต่งภายในอาคารจากไม้ แก้ว ยาง หรืออโลหะอื่นซึ่งมิใช่เครื่องเรือน หรือเครื่องตบแต่งภายในอาคารจากพลาสติกอัดเข้ารูป และรวมถึงชิ้นส่วนผลิตภัณฑ์ดังกล่าว,21,แกลง,31001,3700,,,78,3728,44,34,ระยอง,2,0,35/1,1000000,จ3-37-33/60รย,038-016424,1000000,4617,0,ทางเกวียน,2000000,119,20200000000000,บริษัท ไทยพลาย วีเนียร์ แอนด์ พาเนล อินดัสตรีส์ จำกัด,บริษัท ไทยพลาย วีเนียร์ แอนด์ พาเนล อินดัสตรีส์ จำกัด,3,60,21110,7695
12090,ผลิตเฟอร์นิเจอร์จากไม้ปาร์ติเกิ้ลบอร์ด,21,แกลง,31001,3700,บ้านบึงแกลง,,86,3729,41,45,ระยอง,2,0,35/1,30000000,จ3-37-7/57รย,038-992173-5,1500000,427.75,0,ทางเกวียน,31500000,120,20200000000000,บริษัท ไทยอีสเทิร์นวู้ด (1987) จำกัด,บริษัท ไทยอีสเทิร์นวู้ด (1987) จำกัด,3,57,21110,30892
22500,ผลิตเฟอร์นิเจอร์และชิ้นส่วนจากไม้ยางพารา,21,แกลง,31001,3700,บ้านบึง-แกลง,,1234,3730,649,585,ระยอง,3,45000000,11,20000000,ศ3-37-1/39รย,038-886697,147000000,4638.43,15000000,กระแสบน,227000000,121,210000000000,บริษัท เฟอร์นิรอยส์ จำกัด,บริษัท เฟอร์นิรอยส์ จำกัด,3,39,21110,58864
3420,ทำเครื่องเรือน เครื่องใช้จากไม้ปาร์ติเกิ้ลบอร์ดและไม้ยางพารา,21,แกลง,31001,3700,บ้านบึง-แกลง,      -,276,3731,156,120,ระยอง,3,9450000,37/9,10000000,จ3-37-2/43รย,038-886372-4,45950000,4617.08,0,ทางเกวียน,65400000,122,20200000000000,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),3,43,21110,9000
130,ทำเครื่องเรือนจากไม้ยางพารา,21,แกลง,31001,3700,บ้านบึง-แกลง,,60,3732,20,40,ระยอง,1,2000000,27,2000000,จ3-37-3/42รย,038-886323,3000000,162,10000000,ทางเกวียน,17000000,123,20200000000000,บริษัท ที.เค.เฟอร์เทค จำกัด,บริษัท ที.เค.เฟอร์เทค จำกัด,3,42,21110,12800
998,ทำเครื่องเรือนเครื่องใช้จากไม้ยางพาราแปรรูป,21,แกลง,31001,3700,     -,   -,25,3733,15,10,ระยอง,1,0,4-ม.ค.,400000,3-37-1/42รย,038-886618,1000000,1495,0,ทางเกวียน,1400000,124,10200000000000,ห้างหุ้นส่วนจำกัด พรผลิตภัณฑ์ไม้,ห้างหุ้นส่วนจำกัด พรผลิตภัณฑ์ไม้,3,42,21110,5300
