พื้นที่อาคาร(ตร.ม.),ประกอบกิจการ,รหัสจังหวัด,อำเภอ,TSIC,รหัสประเภท,ถนน,ซอย,คนงานรวม,ลำดับ,หญิง,ชาย,จังหวัด,หมู่,ค่าอาคาร,เลขที่,เงินทุนหมุนเวียน,เลขทะเบียนโรงงาน,โทรศัพท์,ค่าเครื่องจักร,แรงม้ารวม,ค่าที่ดิน,ตำบล,เงินลงทุนรวม,_id,รหัสทะเบียนโรงงาน FID,ชื่อโรงงาน,ชื่อเจ้าของ,จำพวก,ปีที่ได้รับอนุญาต,รหัสไปรษณีย์,พื้นที่โรงงาน(ตร.ม.)
1536,ผลิตเครื่อใช้จากพลาสติก เช่น ใบพัดลม แจกัน ถังใส่น้ำ เป็นต้น,21,นิคมพัฒนา,22210,5301,,,30,3980,20,10,ระยอง,4.0,3000000,705.0,5000000,จ3-53(1)-11/63รย,,12000000,478,2000000,นิคมพัฒนา,22000000,371,20200000000000,บริษัท เอ็น.ที.พี.พลาสติก จำกัด,บริษัท เอ็น.ที.พี.พลาสติก จำกัด,3,63,21180,6539
1400,ผลิตชิ้นส่วนหรืออุปกรณ์จากพลาสติกสำหรับเครื่องใช้ไฟฟ้าทุกชนิด,21,นิคมพัฒนา,22210,5301,ทางหลวงสาย 13,6.0,100,3981,82,18,ระยอง,1.0,18000000,367.0,15000000,จ3-53(1)-44/50รย,038-897066-8,42000000,1978.8,4000000,มะขามคู่,79000000,372,20200000000000,บริษัท ชิ่น โฮ ไทย จำกัด,บริษัท ชิ่น โฮ ไทย จำกัด,3,50,21180,18890
150,ทำผลิตภัณฑ์พลาสติกและผลิตชิ้นส่วนหรืออุปกรณ์เครื่องใช้ไฟฟ้า,21,นิคมพัฒนา,22210,5301,-,-,7,3982,2,5,ระยอง,4.0,1000000,704.0,1000000,จ3-53(1)-13/47รย,,2000000,581.8,3000000,นิคมพัฒนา,7000000,373,20200000000000,บริษัท พี.ที.เอ็น.พลาสติก จำกัด,บริษัท พี.ที.เอ็น.พลาสติก จำกัด,3,47,21180,39720
4788,ผลิตเครื่องใช้จากพลาสติก เช่น ขันน้ำ เป็นต้น ผลิตเม็ดพลาสติกรีไซเคิล และบดย่อยเศษพลาสติก,21,นิคมพัฒนา,22210,5301,,,42,3983,20,22,ระยอง,2.0,20000000,2023-06-24 00:00:00,10000000,จ3-53(1)-110/61รย,,20000000,2859,10000000,มาบข่า,60000000,374,20200000000000,บริษัท วี.เอส.เอ. เอ็นจิเนียริ่ง จำกัด,บริษัท วี.เอส.เอ. เอ็นจิเนียริ่ง จำกัด,3,61,21180,9628
27360,ผลิตผลิตภัณฑ์พลาสติก เช่น กล่องอาหาร ของใช้ในครัวเรือนและภาชนะต่าง ๆ จากพลาสติก,21,นิคมพัฒนา,22210,5301,-,-,212,3984,151,61,ระยอง,6.0,0,-,0,3-53(1)-15/54รย,,0,470.38,0,มะขามคู่,0,375,10200000000000,บริษัท แพลตตินั่ม โปร พลาสติก,บริษัท แพลตตินั่ม โปร พลาสติก,3,54,21180,83200
5188,ผลิตบรรจุภัณฑ์พลาสติกขึ้นรูป,21,นิคมพัฒนา,22220,5304,ทางหลวงหมายเลข 3191,,59,3985,31,28,ระยอง,2.0,0,111/9,50000000,จ3-53(4)-33/60รย,"02-7051617-23, 038-636704-5",100000000,2310.06,0,นิคมพัฒนา,150000000,376,20200000000000,บริษัท ซี.พี.อุตสาหกรรมบรรจุภัณฑ์ จำกัด,บริษัท ซี.พี.อุตสาหกรรมบรรจุภัณฑ์ จำกัด,3,60,21180,4380
882,"ผลิต ผลิตภัณฑ์พลาสติกสาน Packing กระสอบพลาสติกสาน เช่น กระสอบ PP สาน (Small Bag, กระสอบ PP สาน จัมโบ้แบ็ค (JUMBO BAG))",21,นิคมพัฒนา,22220,5304,,,36,3986,32,4,ระยอง,2.0,15000000,133/1,5000000,จ3-53(4)-32/65รย,,5000000,395.5,5000000,มะขามคู่,30000000,377,20200000000000,บริษัท แสง.ศรี. เซ็นเตอร์ จำกัด,บริษัท แสง.ศรี. เซ็นเตอร์ จำกัด,3,65,21180,1983
2600,ผลิตและจำหน่ายบรรจุภัณฑ์ชนิดอ่อน (แผ่นฟิล์มพลาสติก และถุงพลาสติก),21,นิคมพัฒนา,22220,5304,สาย 11,14.0,60,3987,30,30,ระยอง,1.0,50000000,137/3,20000000,3-53(4)-30/52รย,02-437-0240-9,150000000,4501,7600000,มะขามคู่,227600000,378,10200000000000,บริษัท พรีแพค ประเทศไทย จำกัด,บริษัท พรีแพค ประเทศไทย จำกัด,3,52,21180,38400
504,ผลิตบรรจุภัณฑ์พลาสติก เช่น ขวด ฝา ถุง ถัง,21,นิคมพัฒนา,22220,5304,ทางหลวงสาย 36,8.0,20,3988,5,15,ระยอง,6.0,5000000,90.0,1000000,จ3-53(4)-31/64รย,,2000000,206,4000000,มะขามคู่,12000000,379,20200000000000,บริษัท ช้างคู่พาราไทย จำกัด,บริษัท ช้างคู่พาราไทย จำกัด,3,64,21180,252
1200,ผลิตภัณฑ์พลาสติก เช่น ชั้นวางของ,21,นิคมพัฒนา,22220,5304,,,15,3989,5,10,ระยอง,2.0,3000000,38/8,1000000,จ3-53(4)-54/50รย,,1500000,285,1500000,มาบข่า,7000000,380,20200000000000,ห้างหุ้นส่วนจำกัด ไทยมณีพลาสติก,ห้างหุ้นส่วนจำกัด ไทยมณีพลาสติก,3,50,21180,8000
8400,ผลิตถุงพลาสติก และทำเม็ดพลาสติก,21,นิคมพัฒนา,22220,5304,,,92,3990,48,44,ระยอง,5.0,36500000,โฉนดที่ดินเลขที่ 44333 เลขที่ดิน ป.รณ 219,10000000,3-53(4)-7/57รย,038-893578-81,28000000,5325,10000000,มะขามคู่,84500000,381,10200000000000,บริษัท ทีพีบีไอ จำกัด (มหาชน),บริษัท ทีพีบีไอ จำกัด (มหาชน),3,57,21180,38633
2550,ขึ้นรูปผลิตภัณฑ์พลาสติก,21,นิคมพัฒนา,22220,5304,,,5,3991,0,5,ระยอง,,6000000,"โฉนดที่ดินเลขที่ 882, 1096",4000000,จ3-53(4)-23/65รย,,5000000,258,5000000,นิคมพัฒนา,20000000,382,20200000000000,นางเบญจมาศ โลหวิบูลย์กิจ,นางเบญจมาศ โลหวิบูลย์กิจ,3,65,21180,78516
10500,ผลิตถุงพลาสติก,21,นิคมพัฒนา,22220,5304,-,-,33,3992,18,15,ระยอง,2.0,0,111/3,4000000,3-53(4)-48/53รย,,20865000,2793.29,0,นิคมพัฒนา,24865000,383,10200000000000,บริษัท ซีทีพี พลาสติก จำกัด,บริษัท ซีทีพี พลาสติก จำกัด,3,53,21180,10500
8400,"ผลิตถุงพลาสติก ได้ปีละ 6,000 ตัน หลอมพลาสติกเป็นเม็ด แท่ง ท่อ หลอด แผ่น ชิ้น หรือรูปทรงต่าง ๆ",21,นิคมพัฒนา,22220,5304,ทางหลวงหมายเลข 36,นิคมสร้างตนเอง 13,250,3993,180,70,ระยอง,5.0,16800000,88/1,10000000,3-53(4)-1/38รย,,54000000,2787.88,5000000,มะขามคู่,85800000,384,10200000000000,บริษัท ทีพีบีไอ จำกัด (มหาชน),บริษัท ทีพีบีไอ จำกัด (มหาชน),3,38,21180,16000
490,ผลิตภัณฑ์จากพลาสติก ทำเม็ดพลาสติกจากเศษพลาสติกและบดย่อยพลาสติก,21,นิคมพัฒนา,22220,5304,,,14,3994,5,9,ระยอง,2.0,20000000,46/5,5000000,จ3-53(4)-39/54รย,,5000000,434,2000000,มาบข่า,32000000,385,20200000000000,บริษัท วลัย โพลิเมอร์ จำกัด,บริษัท วลัย โพลิเมอร์ จำกัด,3,54,21180,3200
1764,ทำถุงพลาสติก,21,นิคมพัฒนา,22220,5304,,,10,3995,5,5,ระยอง,7.0,16000000,59.0,5000000,จ3-53(4)-24/64รย,989619562.0,14000000,287.35,10000000,มะขามคู่,45000000,386,20200000000000,บริษัท แอทลาส เค จำกัด,บริษัท แอทลาส เค จำกัด,3,64,21180,14172
8400,"ผลิตถุงพลาสติก ได้ปีละ 6,000 ตัน และหลอมพลาสติกเป็นเม็ด แท่ง ท่อ หลอด แผ่น ชิ้น หรือรูปทรงต่างๆ ",21,นิคมพัฒนา,22220,5304,,13.0,250,3996,180,70,ระยอง,5.0,26992000,88.0,10000000,3-53(4)-2/38รย,,44000000,8510.64,7000000,มะขามคู่,87992000,387,10200000000000,บริษัท ทีพีบีไอ จำกัด (มหาชน),บริษัท ทีพีบีไอ จำกัด (มหาชน),3,38,21180,19200
10500,ผลิตโฟมบรรจุภัณฑ์,21,นิคมพัฒนา,22220,5304,ทางหลวง 36,10.0,112,3997,60,52,ระยอง, -,50000000,92.0,30000000,3-53(4)-1/62รย,,75000000,5278,21600000,มะขามคู่,176600000,388,10200000000000,บริษัท ไทยโตโยโฟม อีสเทอร์น จำกัด,บริษัท ไทยโตโยโฟม อีสเทอร์น จำกัด,3,62,21180,38348
38633,ผลิตแผ่นฟิล์มพลาสติกและถุงพลาสติก,21,นิคมพัฒนา,22220,5304,,,390,3998,250,140,ระยอง,5.0,45000000,โฉนดที่ดินเลขที่ 44333,10000000,3-53(4)-71/61รย,,84100000,6522.01,10000000,มะขามคู่,149100000,389,10200000000000,บริษัท ทีพีบีไอ จำกัด (มหาชน),บริษัท ทีพีบีไอ จำกัด (มหาชน),3,61,21180,7590
2100,ผลิตผลิตภัณฑ์พลาสติก เช่น ขวดน้ำพลาสติก ฝาพลาสติก,21,นิคมพัฒนา,22220,5304,-,-,15,3999,12,3,ระยอง,2.0,13981000,102.0,5000000,จ3-53(4)-20/47รย,02-5817950,13252223,351,2699000,มาบข่า,34932223,390,20200000000000,บริษัท อีสท์พลาส จำกัด,บริษัท อีสท์พลาส จำกัด,3,47,21180,33640
4320,ทำผลิตภัณฑ์พลาสติก เช่น พาเลทพลาสติก ลังพลาสติก และภาชนะต่าง ๆ จากพลาสติก และการล้าง บด หรือย่อยพลาสติก,21,นิคมพัฒนา,22220,5304,สาย 36,10.0,200,4000,90,110,ระยอง,6.0,7860000,99/11,120000000,3-53(4)-71/50รย,038-917244-7,286280000,5290,38200000,มะขามคู่,452340000,391,10200000000000,บริษัท แพลตตินั่ม โปรพลาสติก จำกัด,บริษัท แพลตตินั่ม โปรพลาสติก จำกัด,3,50,21180,35200
2100,ผลิตเม็ดพลาสติกเกรดบีจากเศษพลาสติก และบดย่อยพลาสติกเพื่อจำหน่าย,21,นิคมพัฒนา,22230,5305,ทางหลวง3191,-,30,4001,10,20,ระยอง,5.0,40500000,107.0,21000000,จ3-53(5)-1/47รย,,51000000,2391,20500000,มาบข่า,133000000,392,20200000000000,ห้างหุ้นส่วนจำกัด ลิ้มไทยเฮง พลาสติก,ห้างหุ้นส่วนจำกัด ลิ้มไทยเฮง พลาสติก,3,47,21180,800
360,ผลิตเม็ดพลาสติกเกรดบี,21,นิคมพัฒนา,22230,5305,,,9,4002,1,8,ระยอง,8.0,400000,2023-03-29 00:00:00,1000000,จ3-53(5)-32/48รย,081-4348101,1000000,118,0,มาบข่า,2400000,393,20200000000000,ห้างหุ้นส่วนจำกัด เคซี โพลีเมอร์,ห้างหุ้นส่วนจำกัด เคซี โพลีเมอร์,3,48,21180,720
407,บดย่อยและขึ้นรูปผลิตภัณฑ์พลาสติกรูปทรงต่างๆ ,21,นิคมพัฒนา,22230,5305,ทางหลวงสาย 36,,15,4003,5,10,ระยอง,6.0,1000000,550.0,3000000,จ3-53(5)-66/60รย,,1000000,449,4000000,มะขามคู่,9000000,394,20200000000000,บริษัท ว.วิทยาวัสดุภัณฑ์ จำกัด,บริษัท ว.วิทยาวัสดุภัณฑ์ จำกัด,3,60,21180,407
4600,"ผลิตชิ้นส่วนหรือส่วนประกอบ, เครื่องเสียงและวีดีโอที่ใช้ในรถยนต์,การทำผลิตภัณฑ์จากยางสังเคราะห์ และประกอบยางกับพลาสติก",21,นิคมพัฒนา,22230,5305,,,92,4004,66,26,ระยอง,5.0,0,"111/3, 111/4",4000000,จ3-53(5)-16/58รย,038-949256,96000000,1977.1,0,มะขามคู่,100000000,395,20200000000000,บริษัท ซูมิริโกะ ไฟน์ อีลาสโตเมอร์ (ประเทศไทย) จำกัด,บริษัท ซูมิริโกะ ไฟน์ อีลาสโตเมอร์ (ประเทศไทย) จำกัด,3,58,21180,9510
4000,ผลิตผลิตภัณฑ์ฉีดพลาสติก ขึ้นรูปพลาสติก ประกอบพลาสติกอื่นๆ,21,นิคมพัฒนา,22230,5305,,,55,4005,0,55,ระยอง,2.0,0,111/18,100000000,จ3-53(5)-3/64รย,,14000000,469.17,0,มะขามคู่,114000000,396,20200000000000,บริษัท ฟาร์แอร์โร จำกัด,บริษัท ฟาร์แอร์โร จำกัด,3,64,21180,4800
6820,ผลิตท่อพีวีซีและอุปกรณ์ท่อพีวีซี,21,นิคมพัฒนา,22230,5305,,,84,4006,15,69,ระยอง,2.0,60000000,111/4,6000000,3-53(5)-1/34รย,038-897147-8,241000000,6581.64,8400000,นิคมพัฒนา,315400000,397,10200000000000,บริษัท แอดวานซ์ ไพพ์ จำกัด,บริษัท แอดวานซ์ ไพพ์ จำกัด,3,34,21180,62000
600,ฉีดขึ้นรูปพลาสติก,21,นิคมพัฒนา,22230,5305,-,-,21,4007,13,8,ระยอง,7.0,11000000,-,1000000,จ3-53(5)-13/55รย,,7000000,484,2000000,มาบข่า,21000000,398,20200000000000,บริษัท มีชัย อินดัสทรี จำกัด,บริษัท มีชัย อินดัสทรี จำกัด,3,55,21180,3200
720,ผลิตเม็ดพลาสติกรีไซเคิลและเครื่องใช้จากพลาสติก,21,นิคมพัฒนา,22230,5305,,,20,4008,12,8,ระยอง,2.0,4500000,2023-06-24 00:00:00,10000000,จ3-53(5)-35/62รย,,10000000,479,0,มาบข่า,24500000,399,20200000000000,บริษัท วี.เอส.เอ. เอ็นจิเนียริ่ง จำกัด,บริษัท วี.เอส.เอ. เอ็นจิเนียริ่ง จำกัด,3,62,21180,1240
1161,ผลิตเม็ดพลาสติกเกรดบีจากเศษพลาสติกและบดย่อยพลาสติก,21,นิคมพัฒนา,22230,5305,-,-,37,4009,16,21,ระยอง,1.0,15500000,32/2,5500000,จ3-53(5)-17/47รย,,13000000,420,31000000,มะขามคู่,65000000,400,20200000000000,บริษัท ดับเบิ้ล เอ็น พลาสติก จำกัด,บริษัท ดับเบิ้ล เอ็น พลาสติก จำกัด,3,47,21180,38736
0, ทำพลาสติกเช่นเชือกฟาง,21,นิคมพัฒนา,22230,5305,-,4.0,7,4010,1,6,ระยอง,5.0,550000,352/5,300000,จ3-53(5)-47/52รย,,500000,55,350000,นิคมพัฒนา,1700000,401,20200000000000,แสงภักดีพลาสติก,แสงภักดีพลาสติก,3,52,21180,
2000,ผลิตภัณฑ์ประเภทท่อพีวีซี,21,นิคมพัฒนา,22230,5305,,,26,4011,1,25,ระยอง,1.0,25000000,77/7,6000000,3-53(5)-1/44รย,,40000000,899.2,14000000,มะขามคู่,85000000,402,10200000000000,บริษัท เอ็นซีอาร์-ทีอาร์บี อินดัสตรี้ จำกัด,บริษัท เอ็นซีอาร์-ทีอาร์บี อินดัสตรี้ จำกัด,3,44,21180,2000
42000,ทำเม็ดพลาสติกเกรดบี,21,นิคมพัฒนา,22230,5305,สาย15,12.0,5,4012,0,5,ระยอง,7.0,2160000,457.0,200000,จ3-53(5)-48/51รย,868817678.0,1200000,572,250000,พนานิคม,3810000,403,20200000000000,บริษัท แอล.อาร์.พาร์ท จำกัด,บริษัท แอล.อาร์.พาร์ท จำกัด,3,51,21180,1600
38583,"ผลิตเม็ดพลาสติก ประเภท PET (Polyethylene Terepthalate Resin Chips) ,ผลิตเม็ดพลาสติก ประเภทเพ็ตรีไซเคิล (Recycle PET)",21,นิคมพัฒนา,22230,5305,ทางหลวงสาย 36,5 ,268,4013,86,182,ระยอง,4.0,0,45/9,2147809398,3-53(5)-1/41รย,038-897094-101,3348046108,120641.16,0,นิคมพัฒนา,5495855506,404,10200000000000,บริษัท อินโดรามา ปิโตรเคม จำกัด ,บริษัท อินโดรามา ปิโตรเคม จำกัด ,3,41,21180,115200
3600,ผลิตชิ้นส่วน Cooling tower .waste water treatment,21,นิคมพัฒนา,22230,5305,,,56,4014,28,28,ระยอง,4.0,61000000,126.0,13000000,จ3-53(5)-10/50รย,038-637-410-1,52500000,574.36,12600000,มาบข่า,139100000,405,20200000000000,บริษัท เบรนท์วู้ด เอเซีย จำกัด,บริษัท เบรนท์วู้ด เอเซีย จำกัด,3,50,21180,22400
7090,ผลิตแผ่นพลาสติกโพลีเอทธิลีน สำหรับปูพื้นบ่อน้ำ,21,นิคมพัฒนา,22230,5305,,,16,4015,0,16,ระยอง,2.0,140000000,111/5,58000000,3-53(5)-1/39รย,038-636758,129120000,12784.51,0,มาบข่า,327120000,406,10200000000000,บริษัท โซลแมกซ์ จีโอซินเทติคส์ จำกัด,บริษัท โซลแมกซ์ จีโอซินเทติคส์ จำกัด,3,39,21180,27742
58632,ผลิตแผ่นพลาสติกแผ่นบาง เพื่อใช้ในการบรรจุหีบห่อ,21,นิคมพัฒนา,22230,5305,ทางหลวงหมายเลข 3191,,502,4016,52,450,ระยอง,8.0,81711143,327.0,200000000,3-53(5)-1/36รย,038-636094-6,696033055,51603.26,156000,มาบข่า,977900198,407,10200000000000,บริษัท ไทยฟิล์มอินดัสตรี่ จำกัด (มหาชน),บริษัท ไทยฟิล์มอินดัสตรี่ จำกัด (มหาชน),3,36,21180,144308
9000,ผลิตชิ้นส่วนพลาสติกสำหรับเครื่องใช้ไฟฟ้าและอิเล็คทรอนิคส์,21,นิคมพัฒนา,22230,5305,,,50,4017,20,30,ระยอง,,49000000,88/20,30000000,จ3-53(5)-61/59รย,038-893620-27,50000000,496.34,19200000,มะขามคู่,148200000,408,20200000000000,บริษัท เอส เอ็น ซี เซเรนิตี้ จำกัด,บริษัท เอส เอ็น ซี เซเรนิตี้ จำกัด,3,59,21180,19200
13309,ทำผลิตภัณฑ์จากพลาสติก เช่น กะบะพลาสติกสำหรับรถบรรทุกและอื่นๆ,21,นิคมพัฒนา,22230,5305,3376.0,,70,4018,20,50,ระยอง,2.0,15000000,111/1,97293476,3-53(5)-2/39รย,038-893599-612,15000000,22946.04,97353195,มะขามคู่,224646671,409,10200000000000,บริษัท แอร์โรคลาส จำกัด,บริษัท แอร์โรคลาส จำกัด,3,39,21180,46836
900, การทำผลิตภัณฑ์พลาสติกเป็นผง แผ่น หรือชิ้น,21,นิคมพัฒนา,22230,5305,,,13,4019,1,12,ระยอง,,0,377.0,2000000,จ3-53(5)-27/53รย,038-038039-41,2500000,112,0,มะขามคู่,4500000,410,20200000000000,บริษัท ซีดับบลิวซี อินเตอร์เทรด จำกัด,บริษัท ซีดับบลิวซี อินเตอร์เทรด จำกัด,3,53,21180,8043
1800,"บดย่อยพลาสติก, ทำการผลิตพลาสติกเป็นเม็ด แท่ง ท่อหลอด แผ่น ชิ้น ผง หรือรูปทรงต่างๆ ",21,นิคมพัฒนา,22230,5305,,,15,4020,3,12,ระยอง,3.0,15000000,113.0,1000000,จ3-53(5)-49/59รย,089-2040934,5000000,482,10000000,พนานิคม,31000000,411,20200000000000,บริษัท โพลีเมอร์ เอเซีย (ประเทศไทย) จำกัด,บริษัท โพลีเมอร์ เอเซีย (ประเทศไทย) จำกัด,3,59,21180,15559
200,บดย่อยพลาสติก ทำเม็ดพลาสติกเกรดบี,21,นิคมพัฒนา,22230,5305,,,12,4021,0,12,ระยอง,5.0,4000000,159.0,5000000,จ3-53(5)-122/56รย,,14000000,490,0,พนานิคม,23000000,412,20200000000000,บริษัท กวิน เอส.อินดัสทรี่ จำกัด,บริษัท กวิน เอส.อินดัสทรี่ จำกัด,3,56,21180,800
3120,ผลิตเม็ดพลาสติกเกรดบี และล้าง บดย่อยพลาสติก,21,นิคมพัฒนา,22230,5305,,,30,4022,12,18,ระยอง,2.0,1000000,888/11,1000000,จ3-53(5)-53/63รย,,2000000,490,6000000,พนานิคม,10000000,413,20200000000000,บริษัท เมก้าพลัส รีไซเคิล จำกัด,บริษัท เมก้าพลัส รีไซเคิล จำกัด,3,63,21180,7800
0,ทำผลิตภัณฑ์พลาสติก เช่นเชือกฟาง,21,นิคมพัฒนา,22230,5305,-,-,7,4023,1,6,ระยอง,5.0,550000,352/5,300000,จ3-53(5)-8/53รย,080-6317306,500000,55,350000,นิคมพัฒนา,1700000,414,20200000000000,แสงภักดีพลาสติก,แสงภักดีพลาสติก,3,53,21180,
2200,ผลิตภัณฑ์พลาสติกหรือเคลือบด้วยพลาสติก,21,นิคมพัฒนา,22230,5305,,,70,4024,20,50,ระยอง,5.0,0,111/5,9950000,จ3-53(5)-15/58รย,,27530000,482.47,0,มะขามคู่,37480000,415,20200000000000,บริษัท ซึชิยะ โกมุ คาเซอิ (ไทยแลนด์) จำกัด,บริษัท ซึชิยะ โกมุ คาเซอิ (ไทยแลนด์) จำกัด,3,58,21180,2220
456,ผลิตภัณฑ์พลาสติก ฉีด หลอมพลาสติก,21,นิคมพัฒนา,22230,5305,,,11,4025,4,7,ระยอง,3.0,10000000,โฉนดที่ดินเลขที่ 80694,10000000,จ3-53(5)-3/66รย,,3000000,480,8000000,มะขามคู่,31000000,416,20200000000000,บริษัท เอสอี เอเชียพลาสท์ จำกัด,บริษัท เอสอี เอเชียพลาสท์ จำกัด,3,66,21180,4289
3600,ทำพลาสติกเกรดบี,21,นิคมพัฒนา,22230,5305,,,40,4026,15,25,ระยอง,2.0,0,88.0,2000000,จ3-53(5)-6/49รย,,6000000,401.7,10000000,พนานิคม,18000000,417,20200000000000,บริษัท เจริญสุข พลาสติก จำกัด,บริษัท เจริญสุข พลาสติก จำกัด,3,49,21180,16000
850,บดย่อยและล้างพลาสติก,21,นิคมพัฒนา,22230,5305,,,8,4027,3,5,ระยอง,4.0,400000,64/2,700000,จ3-53(5)-30/49รย,,950000,244,0,นิคมพัฒนา,2050000,418,20200000000000,บริษัท เอ.อี.ซี พลาสติก 89 จำกัด,บริษัท เอ.อี.ซี พลาสติก 89 จำกัด,3,49,21180,0
22325,ผลิตแผ่น พีวีซี แบบแข็ง,21,นิคมพัฒนา,22230,5305,ทางหลวงหมายเลข 3191,,142,4028,5,137,ระยอง,2.0,48000000,111/1,29000000,3-53(5)-3/35รย,038-636704-5,408000000,25724.37,0,นิคมพัฒนา,485000000,419,10200000000000,บริษัท ซีพีพีซี จำกัด (มหาชน),บริษัท ซีพีพีซี จำกัด (มหาชน),3,35,21180,31112
1578,ฉีดขึ้นรูปพลาสติก,21,นิคมพัฒนา,22230,5305,,,18,4029,10,8,ระยอง,5.0,0,81/4,600000,จ3-53(5)-35/50รย,,5100000,486.6,0,มาบข่า,5700000,420,20200000000000,บริษัท มีชัย อินดัสทรี จำกัด,บริษัท มีชัย อินดัสทรี จำกัด,3,50,21180,2400
2520,ทำผลิตภัณฑ์พลาสติก เช่น พลาสติกแท่ง และแผ่น,21,นิคมพัฒนา,22230,5305,,,70,4030,0,70,ระยอง,5.0,13000000,104.0,15042000,3-53(5)-4/35รย,"08 9005 2211,08 9005 3377",82000000,2130.27,12000000,มะขามคู่,122042000,421,10200000000000,บริษัท ไทยพลาสวู้ด จำกัด,บริษัท ไทยพลาสวู้ด จำกัด,3,35,21180,38400
2040,ผลิตเม็ดพลาสติกรีไซเคิล ล้าง บดย่อยพลาสติก และผลิตเครื่องใช้พลาสติก,21,นิคมพัฒนา,22230,5305,,,24,4031,10,14,ระยอง,1.0,20000000,418.0,20000000,จ3-53(5)-50/62รย,,50000000,534,30000000,มะขามคู่,120000000,422,20200000000000,บริษัท เคอ พู่ หลุย โพลิเมอร์ เทคโนโลยี (ประเทศไทย) จำกัด,บริษัท เคอ พู่ หลุย โพลิเมอร์ เทคโนโลยี (ประเทศไทย) จำกัด,3,62,21180,12800
13626,ผลิตแผ่น พี.วี.ซี.แบบอ่อน,21,นิคมพัฒนา,22230,5305,,,164,4032,11,153,ระยอง,2.0,38000000,111/7,345000000,3-53(5)-2/34รย,038-637473-4,82000000,13131,0,นิคมพัฒนา,465000000,423,10200000000000,บริษัท ออมโนวา เอ็นจิเนียร์ด เซอร์เฟสเซส (ประเทศไทย) จำกัด,บริษัท ออมโนวา เอ็นจิเนียร์ด เซอร์เฟสเซส (ประเทศไทย) จำกัด,3,34,21180,160000
1582,"ทำพลาสติกเป็นเม็ด,แท่ง,ท่อ ฯลฯ และบดย่อยพลาสติก",21,นิคมพัฒนา,22230,5305,,,10,4033,3,7,ระยอง,1.0,5000000,399.0,3000000,จ3-53(5)-115/56รย,081-7356176,2000000,6811,6000000,มะขามคู่,16000000,424,20200000000000,บริษัท ทีพีไอ จำกัด (มหาชน),บริษัท ทีพีไอ จำกัด (มหาชน),3,56,21180,35200
2700,ผลิตผลิตภัณฑ์พลาสติก ฉีดพลาสติก,21,นิคมพัฒนา,22230,5305,,,11,4034,3,8,ระยอง,6.0,30000000,โฉนดที่ดินเลขที่ 34263,15000000,จ3-53(5)-13/65รย,,20000000,410,40000000,มะขามคู่,105000000,425,20200000000000,ห้างหุ้นส่วนจำกัด อี.ซี.พี อินเตอร์เทรด,ห้างหุ้นส่วนจำกัด อี.ซี.พี อินเตอร์เทรด,3,65,21180,37442
0,ทำผลิตภัณฑ์โฟมเกรดบี,21,นิคมพัฒนา,22230,5305,,,30,4035,0,30,ระยอง,,0,โฉนดที่ดินเลขที่ 28726,0,3-53(5)-21/65รย,,10000000,19033,0,พนานิคม,10000000,426,10200000000000,บริษัท ฉวนลี่ อินดัสเตรียล จำกัด,บริษัท ฉวนลี่ อินดัสเตรียล จำกัด,3,65,21180,56080
1800,ผลิตผลิตภัณฑ์พลาสติกที่ใช้เป็นฉนวนในอุปกรณ์อิเล็คโทรนิคส์ ฯลฯ,21,นิคมพัฒนา,22299,5306,      -,      -,77,4036,42,35,ระยอง,4.0,30000000,160.0,40000000,จ3-53(6)-1/44รย,      -,20000000,62.7,8000000,มะขามคู่,98000000,427,20200000000000,บริษัท เบสเทรด พรีซิชั่น จำกัด,บริษัท เบสเทรด พรีซิชั่น จำกัด,3,44,21180,38400
4350,"ผลิตผ้าใยอัดจากพลาสติก ได้ปีละ 3,000 ตัน",21,นิคมพัฒนา,22299,5308,,,175,4037,54,121,ระยอง,2.0,57127117,111/6,53003915,3-53(8)-1/39รย,038-636035-40,261912443,7199.16,0,นิคมพัฒนา,372043475,428,10200000000000,บริษัท ฟิเทซ่าซีเอ็นซี จำกัด,บริษัท ฟิเทซ่าซีเอ็นซี จำกัด,3,39,21180,7000
4320,เคลือบและประกบพลาสติก,21,นิคมพัฒนา,22299,5308,ทางหลวงหมายเลข 3191,-,21,4038,6,15,ระยอง,2.0,20000000,111/2,0,3-53(8)-1/48รย,038-897103-8,28000000,1957.3,5000000,นิคมพัฒนา,53000000,429,10200000000000,บริษัท ซีพีพีซี จำกัด (มหาชน),บริษัท ซีพีพีซี จำกัด (มหาชน),3,48,21180,4320
4200,ผลิตแผ่นพลาสติกบางชนิดสี และผลิตภัณฑ์ภาชนะพลาสติก,21,นิคมพัฒนา,22299,5308,,,120,4039,60,60,ระยอง,5.0,0,111/7,20000000,จ3-53(8)-1/58รย,,130000000,2250.21,0,มะขามคู่,150000000,430,20200000000000,บริษัท อีสเทิร์น โพลีแพค จำกัด,บริษัท อีสเทิร์น โพลีแพค จำกัด,3,58,21180,4300
