รายการ,จังหวัด,ที่มา,_id,ข้อมูล,หน่วยนับ,ประเภทรถ,ชนิดเชื้อเพลิง,ประเภท,ปี
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,129, -   , คัน , รย.4 รถยนต์สามล้อส่วนบุคคล , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,130, -   , คัน , รย.5 รถยนต์รับจ้างระหว่างจังหวัด , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,131, -   , คัน , รย.6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,132, -   , คัน , บุคคลธรรมดา , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,133, -   , คัน , นิติบุคคล , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,134, -   , คัน , รย.7 รถยนต์สี่ล้อเล็กรับจ้าง , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,135, -   , คัน , รย.8 รถยนต์รับจ้างสามล้อ , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,136, -   , คัน , รย.9 รถยนต์บริการธุรกิจ , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,137, -   , คัน , รย.10 รถยนต์บริการทัศนาจร , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,138, -   , คัน , รย.11 รถยนต์บริการให้เช่า , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,139, -   , คัน , รย.12 รถจักรยานยนต์ส่วนบุคคล , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,140, -   , คัน , รย.13 รถแทร็กเตอร์ , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,141, -   , คัน , รย.14 รถบดถนน , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,142, -   , คัน , รย.15 รถใช้ในงานเกษตรกรรม , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,143, -   , คัน , รย.16 รถพ่วง , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,144, -   , คัน , รย.17  รถจักรยานยนต์สาธารณะ , CNG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,145, 3 , คัน , รถโดยสารประจำทาง , CNG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,146, 2 , คัน , รถโดยสารไม่ประจำทาง , CNG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,147, -   , คัน , รถโดยสารส่วนบุคคล , CNG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,148, 3 , คัน , รถบรรทุกไม่ประจำทาง , CNG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,149, 9 , คัน , รถบรรทุกส่วนบุคคล , CNG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,150, -   , คัน , รถขนาดเล็ก , CNG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,151, 6 , คัน , รย.1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,152, 16 , คัน , รย.2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,153, -   , คัน , รย.3 รถยนต์บรรทุกส่วนบุคคล , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,154, -   , คัน , รย.4 รถยนต์สามล้อส่วนบุคคล , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,155, -   , คัน , รย.5 รถยนต์รับจ้างระหว่างจังหวัด , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,156, -   , คัน , รย.6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,157, -   , คัน , บุคคลธรรมดา , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,158, -   , คัน , นิติบุคคล , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,159, -   , คัน , รย.7 รถยนต์สี่ล้อเล็กรับจ้าง , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,160, -   , คัน , รย.8 รถยนต์รับจ้างสามล้อ , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,161, -   , คัน , รย.9 รถยนต์บริการธุรกิจ , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,162, -   , คัน , รย.10 รถยนต์บริการทัศนาจร , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,163, -   , คัน , รย.11 รถยนต์บริการให้เช่า , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,164, -   , คัน , รย.12 รถจักรยานยนต์ส่วนบุคคล , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,165, -   , คัน , รย.13 รถแทร็กเตอร์ , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,166, -   , คัน , รย.14 รถบดถนน , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,167, -   , คัน , รย.15 รถใช้ในงานเกษตรกรรม , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,168, -   , คัน , รย.16 รถพ่วง , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,169, -   , คัน , รย.17  รถจักรยานยนต์สาธารณะ , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,170, -   , คัน , รถโดยสารประจำทาง , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,171, 6 , คัน , รถโดยสารไม่ประจำทาง , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,172, -   , คัน , รถโดยสารส่วนบุคคล , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,173, -   , คัน , รถบรรทุกไม่ประจำทาง , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,174, -   , คัน , รถบรรทุกส่วนบุคคล , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,175, -   , คัน , รถขนาดเล็ก , CNGเบนซิน , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,176, -   , คัน , รย.1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,177, -   , คัน , รย.2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,178, -   , คัน , รย.3 รถยนต์บรรทุกส่วนบุคคล , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,179, -   , คัน , รย.4 รถยนต์สามล้อส่วนบุคคล , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,180, -   , คัน , รย.5 รถยนต์รับจ้างระหว่างจังหวัด , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,181, -   , คัน , รย.6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,182, -   , คัน , บุคคลธรรมดา , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,183, -   , คัน , นิติบุคคล , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,184, -   , คัน , รย.7 รถยนต์สี่ล้อเล็กรับจ้าง , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,185, -   , คัน , รย.8 รถยนต์รับจ้างสามล้อ , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,186, -   , คัน , รย.9 รถยนต์บริการธุรกิจ , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,187, -   , คัน , รย.10 รถยนต์บริการทัศนาจร , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,188, -   , คัน , รย.11 รถยนต์บริการให้เช่า , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,189, -   , คัน , รย.12 รถจักรยานยนต์ส่วนบุคคล , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,190, -   , คัน , รย.13 รถแทร็กเตอร์ , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,191, -   , คัน , รย.14 รถบดถนน , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,192, -   , คัน , รย.15 รถใช้ในงานเกษตรกรรม , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,193, -   , คัน , รย.16 รถพ่วง , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,194, -   , คัน , รย.17  รถจักรยานยนต์สาธารณะ , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,195, 4 , คัน , รถโดยสารประจำทาง , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,196, -   , คัน , รถโดยสารไม่ประจำทาง , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,197, -   , คัน , รถโดยสารส่วนบุคคล , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,198, -   , คัน , รถบรรทุกไม่ประจำทาง , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,199, -   , คัน , รถบรรทุกส่วนบุคคล , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,200, -   , คัน , รถขนาดเล็ก , CNGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,201, -   , คัน , รย.1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,202, -   , คัน , รย.2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,203, -   , คัน , รย.3 รถยนต์บรรทุกส่วนบุคคล , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,204, -   , คัน , รย.4 รถยนต์สามล้อส่วนบุคคล , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,205, -   , คัน , รย.5 รถยนต์รับจ้างระหว่างจังหวัด , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,206, -   , คัน , รย.6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,207, -   , คัน , บุคคลธรรมดา , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,208, -   , คัน , นิติบุคคล , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,209, -   , คัน , รย.7 รถยนต์สี่ล้อเล็กรับจ้าง , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,210, -   , คัน , รย.8 รถยนต์รับจ้างสามล้อ , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,211, -   , คัน , รย.9 รถยนต์บริการธุรกิจ , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,212, -   , คัน , รย.10 รถยนต์บริการทัศนาจร , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,213, -   , คัน , รย.11 รถยนต์บริการให้เช่า , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,214, -   , คัน , รย.12 รถจักรยานยนต์ส่วนบุคคล , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,215, -   , คัน , รย.13 รถแทร็กเตอร์ , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,216, -   , คัน , รย.14 รถบดถนน , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,217, -   , คัน , รย.15 รถใช้ในงานเกษตรกรรม , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,218, -   , คัน , รย.16 รถพ่วง , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,219, -   , คัน , รย.17  รถจักรยานยนต์สาธารณะ , CNGLPG , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,220, -   , คัน , รถโดยสารประจำทาง , CNGLPG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,221, -   , คัน , รถโดยสารไม่ประจำทาง , CNGLPG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,222, -   , คัน , รถโดยสารส่วนบุคคล , CNGLPG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,223, -   , คัน , รถบรรทุกไม่ประจำทาง , CNGLPG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,224, -   , คัน , รถบรรทุกส่วนบุคคล , CNGLPG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,225, -   , คัน , รถขนาดเล็ก , CNGLPG , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,226, -   , คัน , รย.1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน , CNGLPGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,227, -   , คัน , รย.2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน , CNGLPGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,228, -   , คัน , รย.3 รถยนต์บรรทุกส่วนบุคคล , CNGLPGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,229, -   , คัน , รย.4 รถยนต์สามล้อส่วนบุคคล , CNGLPGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,230, -   , คัน , รย.5 รถยนต์รับจ้างระหว่างจังหวัด , CNGLPGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,231, -   , คัน , รย.6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน , CNGLPGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,232, -   , คัน , บุคคลธรรมดา , CNGLPGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,233, -   , คัน , นิติบุคคล , CNGLPGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,234, -   , คัน , รย.7 รถยนต์สี่ล้อเล็กรับจ้าง , CNGLPGเบนซิน , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
