GPS_lng,ตำบล,ประกอบกิจการ,คนงานรวม,เลขทะเบียนเดิม,ถนน,เลขที่,คนงานชาย,จังหวัด,โทรศัพท์,หมู่,ผู้ประกอบการ,ซอย,ชื่อโรงงาน,ไปรษณีย์,คนงานหญิง,_id,อำเภอ,GPS_lat,เงินทุนรวม
100.2352,บ้านใหม่,ผลิตสุรากลั่นที่ทำจากผลไม้ประเภทบรั่นดี และสุราแช่ประเภทสุราผลไม้จากองุ่น (ไวน์จากองุ่น) ผลิตสุราขาว สุราผสม สุราปรุงพิเศษหรือสุราพิเศษ,105,3-16-1/36นฐ,เพชรเกษม,เลขที่ 69,40,นครปฐม,,3,บริษัท โรงงานสุราพิเศษสุวรรณภูมิ จำกัด,วัดเทียนดัด,บริษัท โรงงานสุราพิเศษสุวรรณภูมิ จำกัด,73110,65,68,สามพราน,13.68518333,275000000
100.2799333,ไร่ขิง,ผลิตไอศครีม,52,จ3-12(11)-1/39นฐ,ท่าพูด-พุทธมณฑลสาย 5,เลขที่ 11/59,17,นครปฐม,,9,นายสมเสถียร สุหัตถาพร,,กิจวัฒนา,73210,35,69,สามพราน,13.74408333,19300000
100.0886333,ถนนขาด,ผลิตเครื่องดื่มบำรุงกำลัง เกลือแร่ กาแฟ และน้ำดื่ม,88,3-20(2)-1/40นฐ,พระประโทน-บ้านแพ้ว,เลขที่ 63,38,นครปฐม,034-271476-8,3,บริษัท เครื่องดื่มแรงเยอร์ (2008) จำกัด,วัดเกาะวังไทร,บริษัท เครื่องดื่มแรงเยอร์ (2008) จำกัด,73000,50,70,เมืองนครปฐม,13.79486667,182000000
100.1993667,ไทยาวาส,ผลิตน้ำมันพืช,733,3-7(1)-1/43นฐ,สายแปด,"เลขที่ 81/7 ,81/8 และ 82",622,นครปฐม,034-299340,1,บริษัท น้ำมันพืชไทย จำกัด (มหาชน),-,บริษัท น้ำมันพืชไทย จำกัด (มหาชน),73120,111,71,นครชัยศรี,13.79803333,1590492320
100.0144333,วังน้ำเขียว,ผลิตกระดาษสีน้ำตาล,88,3-38(2)-1/40นฐ,คงทอง,เลขที่ 2/1,88,นครปฐม,01-9128376,8,บริษัท กฤษณะมงคล จำกัด,,บริษัท กฤษณะมงคล จำกัด,73140,0,72,กำแพงแสน,13.95033333,15000000
100.2109,บัวปากท่า,ห้องเย็นและส่งออกพืชผักผลไม้แช่แข็ง,41,3-8(2)-1/41นฐ,ลาดบัวหลวง-สองพี่น้อง,เลขที่ 109,9,นครปฐม,2101675,1,บริษัท พี ที ฟู้ดสตัฟส์ จำกัด,โรงเรียนหนองปรงฯ,บริษัท พี ที ฟู้ดสตัฟส์ จำกัด,73130,32,73,บางเลน,14.15923333,13500000
100.2452667,บ้านใหม่,ผลิตแป้งข้าวเจ้า แป้งข้าวเหนียวและแป้งอื่น ๆ,73,ศ3-9(2)-1/37นฐ,เพชรเกษม,เลขที่ 12/2,43,นครปฐม,28614801,5,บริษัท อุตสาหกรรมแป้งไทย จำกัด,วัดเทียนดัด,บริษัท อุตสาหกรรมแป้งไทย จำกัด,73110,30,74,สามพราน,13.69745,26000000
100.2185833,ดอนแฝก,พิมพ์ผ้าและฟอกย้อมผ้า,48,3-22(3)-2/31นฐ,-,เลขที่ 16/2,47,นครปฐม,,3,บริษัท พัฒนไพศาลฟอกย้อม จำกัด,-,บริษัท พัฒนไพศาลฟอกย้อม จำกัด,73120,1,75,นครชัยศรี,13.85206667,4500000
100.2170667,สามพราน,ผลิตยางแผ่น สายพานยาง สายพานลำเลียง วัตถุ ทำด้วยยาง,60,3-52(4)-1/40นฐ,เพชรเกษม,เลขที่ 8/1,54,นครปฐม,,3,บริษัท โกลบอล รับเบอร์ อินดัสเทรียล จำกัด,วัดโรมัน,บริษัท โกลบอล รับเบอร์ อินดัสเทรียล จำกัด,73110,6,76,สามพราน,13.69883333,15500000
100.0232167,วังตะกู,"ทำสับปะรดกวน, พุทรากวน, ข้าวเกรียบกุ้ง และทำแบะแซ",27,3-8(2)-2/20นฐ,มาลัยแมน,เลขที่ 60,12,นครปฐม,034-285165-67,2,บริษัท อมรวิลาศ จำกัด,,บริษัท อมรวิลาศ จำกัด,73000,15,77,เมืองนครปฐม,13.84648333,3300000
100.27225,ไร่ขิง,ฟอกย้อมผ้าและเส้นด้าย,0,จ3-22(3)-1/40นฐ,เพชรเกษม,เลขที่ 42/220,0,นครปฐม,429-0162-4,5,บริษัท ไทยอิสเทอนอินดัสทรี้ จำกัด,หมู่บ้านศรีเสถียร,บริษัท ไทยอิสเทอนอินดัสทรี้ จำกัด,73210,0,78,สามพราน,13.71936667,0
100.2320167,หอมเกร็ด,ผลิตลูกอม,73,ศ3-12(10)-1/34นฐ,พุทธมณฑลสาย 7,เลขที่ 69/9,35,นครปฐม,321648,4,บริษัท แฮ็คส์ แสงอุดมคอนเพ็คชั่นเนรี จำกัด,-,บริษัท แฮ็คส์ แสงอุดมคอนเพ็คชั่นเนรี จำกัด,73110,38,79,สามพราน,13.77526667,31250000
100.2471,ยายชา,อบและบรรจุฝ้า,50,3-22(3)-4/39นฐ,เพชรเกษม,เลขที่ 111/2,50,นครปฐม,034-322829-31,1,บริษัท ทองไทยการทอ จำกัด,เอราวัณ,บริษัท ทองไทยการทอ จำกัด,73110,0,80,สามพราน,13.72891667,42000000
100.2302667,ท่าตลาด,ผลิตกระดาษจากเศษกระดาษ,53,3-38(2)-1/23นฐ,สายที่ 7,เลขที่ 59/3,46,นครปฐม,034 311645,2,บริษัท สามพรานภรณ์เปเปอร์ จำกัด ,,บริษัท สามพรานภรณ์เปเปอร์ จำกัด,73110,7,81,สามพราน,13.75238333,35880000
100.2330667,ท่าข้าม,ทำน้ำส้มบรรจุขวด เต้าหู้บรรจุกล่อง คัสตาร์ด เต้าฮวย อาหารนมเปรี้ยวและนมพาสเจอร์ไรซ์,275,3-8(1)-1/28นฐ,เพชรเกษม,เลขที่ 37,135,นครปฐม,034-287593-4,1,บริษัท บีทาเก้น จำกัด,วัดโรมัน,บริษัท บีทาเก้น จำกัด,73110,140,82,สามพราน,13.71141667,11000000
100.0528,ห้วยขวาง,ผลิตซอสน้ำมันหอย ซีอิ้ว และเต้าเจี้ยว,22,3-13(2)-1/40นฐ,,เลขที่ 99,10,นครปฐม,034-967912,6,บริษัท ผลิตภัณฑ์อาหารสมบูรณ์ จำกัด,,บริษัท ผลิตภัณฑ์อาหารสมบูรณ์ จำกัด,73140,12,83,กำแพงแสน,13.91488333,26000000
100.2853833,ไร่ขิง,ฟอกย้อมแต่งสำเร็จสิ่งทอ,53,3-22(3)-2/40นฐ,เพชรเกษม,เลขที่ -,33,นครปฐม,,7,บริษัท บางกอกเจริญเลส จำกัด,สุขาภิบาลอ้อมใหญ่ 4,บริษัท บางกอกเจริญเลส จำกัด,73210,20,84,สามพราน,13.7216,21000000
100.0136167,วังตะกู,ผลิตอาหารสัตว์,101,ศ3-15(1)-2/34นฐ,มาลัยแมน,เลขที่ 19/2,67,นครปฐม,253-883,6,บริษัท เบทาโกร จำกัด (มหาชน),,บริษัท เบทาโกร จำกัด (มหาชน),73000,34,85,เมืองนครปฐม,13.84943333,102000000
100.2554167,ยายชา,ผลิตเครื่องสำอาง,78,จ3-47(3)-1/44นฐ,เพชรเกษม,เลขที่ 173/1-2,60,นครปฐม,08-1810-4282,1,บริษัท ตวงทวีทรัพย์ จำกัด,ตวงธนานคร,บริษัท ตวงทวีทรัพย์ จำกัด,73110,18,86,สามพราน,13.7285,30000000
100.0061,ห้วยขวาง,ผลิตนมสดพาสเจอไรส์,28,3-5(1)-1/40นฐ,มาลัยแมน,เลขที่ 95,21,นครปฐม,204249,2,สหกรณ์โคนมนครปฐม จำกัด,,สหกรณ์โคนมนครปฐม จำกัด,73140,7,87,กำแพงแสน,13.92118333,40400881
100.0742679,บ่อพลับ,"ผสมแวกซ์,น้ำยาล้างจาน,น้ำยาล้างห้องน้ำ,น้ำยาปรับผ้านุ่ม,ผงซักฟอก,น้ำยาซักผ้า,ผงล้างเครื่องมือแพทย์",10,3-48(1)-1/27นฐ,ถวิลพัฒนา,เลขที่ 61,10,นครปฐม,,7,บริษัท สหวรกิจ จำกัด,,บริษัท สหวรกิจ จำกัด,73000,0,88,เมืองนครปฐม,13.84024461,1600000
100.2964167,ไร่ขิง,เคลือบผ้าใบทุกชนิดด้วย พี.วี.ซี.พลาสติก และเคมีภัณฑ์ และทำเครื่องสนามต่าง ๆ การฟอกย้อมสี ตกแต่งสำเร็จผ้าและด้าย,120,3-23(3)-1/23นฐ,พุทธมณฑลสาย 5,เลขที่ 89,60,นครปฐม,4201726,9,บริษัท ไทยเอ้กเซลแคนแวส จำกัด,,บริษัท ไทยเอ้กเซลแคนแวส จำกัด,73210,60,89,สามพราน,13.71811667,3000000
100.1855833,คลองใหม่,"ทำการผลิตเกี่ยวกับยาง เช่น สายลมคู่รับแรงดัน,สายลำโพง,สายแบตเตอรี่ กำลังการผลิต 1,300 ตัน/ปี",40,3-52(4)-1/39นฐ,เพชรเกษม,เลขที่ 107/2,20,นครปฐม,034-324516,2,บริษัท วัฒนาโชค กรุ๊ป จำกัด,แคแถว,บริษัท วัฒนาโชค กรุ๊ป จำกัด,73110,20,90,สามพราน,13.7479,51000000
100.2942833,ไร่ขิง,ผลิตขนมปังกรอบ ขนมขบเคี้ยว  น้ำดื่ม น้ำผลไม้บรรจุขวด ข้าวเกรียบและมันฝรั่ง ทอดกรอบ,104,จ3-10(1)-1/40นฐ,พุทธมณฑลสาย 5,เลขที่ 88/8,40,นครปฐม,02-8118588,12,บริษัท สยามฟู้ดส์อินดัสทรี้ จำกัด,ประชาราษฎร์,บริษัท สยามฟู้ดส์อินดัสทรี้ จำกัด,73210,64,91,สามพราน,13.75608333,70000000
100.2331333,ท่าข้าม,ผลิตนมสเตอริไลส์ นมเปรี้ยว น้ำผลไม้และผลิตน้ำที่ผลิตจากข้าว ธัญญพืช,86,3-5(1)-1/44นฐ,เพชรเกษม,เลขที่ 37/5,62,นครปฐม,034-287593-4,1,บริษัท บีทาเก้น จำกัด,,บริษัท บีทาเก้น จำกัด,73110,24,92,สามพราน,13.71141667,47000000
100.19855,คลองใหม่,ถักผ้ายืด (จำนวนเครื่องถัก 137 เครื่อง),105,3-24-1/32นฐ,เพชรเกษม,เลขที่ 149,55,นครปฐม,034-311592,2,บริษัท แอล.วี.ดับบลิว.กรุ๊ป จำกัด,,บริษัท แอล.วี.ดับบลิว.กรุ๊ป จำกัด,73110,50,93,สามพราน,13.74513333,49300000
100.1009,สามควายเผือก,ผลิตอาหารสัตว์,20,จ3-15(1)-1/39นฐ,,เลขที่ 120,20,นครปฐม,034-395209,4,บริษัท ยูนีโกร อินเตอร์เนชั่นแนล จำกัด,,บริษัท ยูนีโกร อินเตอร์เนชั่นแนล จำกัด,73000,0,94,เมืองนครปฐม,13.83325,10200000
100.06555,ห้วยพระ,ทำผักและผลไม้บรรจุกระป๋อง ทำน้ำผลไม้กระป๋องและเครื่องดื่มจากผัก พืชหรือผลไม้ต่าง ๆ,236,3-8(1)-1/43นฐ,นครปฐม-ดอนตูม,เลขที่ 127,70,นครปฐม,238382-3,3,บริษัท วราฟู้ดแอนด์ดริ๊ง จำกัด,-,บริษัท วราฟู้ดแอนด์ดริ๊ง จำกัด,73150,166,95,ดอนตูม,13.92045,50000000
100.2358167,บ้านใหม่,สิ่งทอ (ทำผ้าสักกะหลาด สำหรับผลิตลูกเทนนิส),78,3-22(2)-1/43นฐ,เพชรเกษม,เลขที่ 89,69,นครปฐม,,2,บริษัท ทีทีไอ สปอร์ตส อินเตอร์เนชั่นแนล จำกัด,วัดเทียนดัด,บริษัท ทีทีไอ สปอร์ตส อินเตอร์เนชั่นแนล จำกัด,73110,9,96,สามพราน,13.69638333,135000000
100.23765,ลำพญา,"ทำเครื่องเรือนเครื่องใช้ในบ้าน,ประตูไม้อัด,ลังไม้อัด,วงกบประตูหน้าต่าง,ไม้รองยกสินค้า,ลังไม้ และแผ่นชิ้นไม้อัดโดยใช้ไม้แปรรูปและไม้ท่อน",150,3-34(1)-1/45นฐ,ลำพญา-บางภาษี,เลขที่ 82,80,นครปฐม,,11,บริษัท ไม้อัดลำพญา จำกัด,,บริษัท ไม้อัดลำพญา จำกัด,73130,70,97,บางเลน,13.95701667,160000000
100.2780667,อ้อมใหญ่,ทำเครื่องดื่มจากพืช ผัก และผลไม้ทุกชนิด (น้ำตาลสดบรรจุขวด),13,จ3-8(1)-12/47นฐ,เพชรเกษม,เลขที่ 23/386,7,นครปฐม,-,8,ห้างหุ้นส่วนจำกัด โรงงานน้ำผลไม้ไทย,,ห้างหุ้นส่วนจำกัด โรงงานน้ำผลไม้ไทย,73160,6,98,สามพราน,13.69981667,3500000
100.20875,คลองใหม่,ไส-ซอย และอบไม้,20,ศ3-34(1)-1/38นฐ,เพชรเกษม,เลขที่ 30/1,20,นครปฐม, ,7,บริษัท บางแคเหนือค้าไม้สามพราน จำกัด,-,บริษัท บางแคเหนือค้าไม้สามพราน จำกัด,73110,0,99,สามพราน,13.74445,11540000
100.1116167,สามง่าม,ผลิตผักและผลไม้บรรจุกระป๋อง ปลาทูน่าบรรจุกระป๋อง อาหารสำเร็จรูปสำหรับคน,83,3-8(1)-4/45นฐ,ดอนตูม-นครชัยศรี,เลขที่ 20/1,33,นครปฐม,01-9431060,9,บริษัท เอส.พี.เอ.อินเตอร์เนชั่นแนล ฟู้ด กรุ๊ป จำกัด,,บริษัท เอส.พี.เอ.อินเตอร์เนชั่นแนล ฟู้ด กรุ๊ป จำกัด,73150,50,100,ดอนตูม,13.95818333,20200000
100.1535833,บ้านหลวง,ผลิตพลาสติกผสมสีชนิดแผ่น ชนิดผง ชนิดเม็ด และชนิดเกล็ด ผลิตหมึกพิมพ์พลาสติก หมึกพิมพ์ผ้า หมึกพิมพ์หนังสือ,16,3-53(5)-1/46นฐ,,เลขที่ 129,14,นครปฐม,034-296971-6,3,บริษัท ไทยมาสเตอร์คัลเลอร์ จำกัด,,บริษัท ไทยมาสเตอร์คัลเลอร์ จำกัด,73150,2,101,ดอนตูม,13.89915,64000000
100.2188167,หอมเกร็ด,"ฟอกผ้าได้ปีละ 6,000,000 หลา และพิมพ์ผ้าได้ปีละ 2,000,000 หลา",53,3-22(3)-1/39นฐ,ปิ่นเกล้า-นครชัยศรี,เลขที่ -,23,นครปฐม,,5,บริษัท อาภา โปรเซสซิ่ง จำกัด,พุทธมณฑลสาย 8,บริษัท อาภา โปรเซสซิ่ง จำกัด,73110,30,102,สามพราน,13.77091667,3500000
99.94498333,บ้านยาง,ทำกระดาษแข็ง และกระดาษสีน้ำตาล,16,3-38(2)-1/35นฐ,ร.พ.ช.สายนครปฐม-บ้านโป่ง,เลขที่ 68/1,8,นครปฐม,2914426,2,บริษัท คิงส์เปเปอร์ จำกัด ,-,บริษัท คิงส์เปเปอร์ จำกัด,73000,8,103,เมืองนครปฐม,13.8697,23000000
100.1042,ธรรมศาลา,ทอผ้าและย้อมเส้นด้าย,5,3-22(2)-1/45นฐ,-,เลขที่ 129/1,3,นครปฐม,02-4727236,5,ห้างหุ้นส่วนสามัญ เกียรติเสริมขจร แฟคตอรี่,-,ห้างหุ้นส่วนสามัญ เกียรติเสริมขจร แฟคตอรี่,73000,2,104,เมืองนครปฐม,13.8087,7500000
100.2433833,ท่าตลาด,ผลิตผ้ากำมะหยี่และผงกำมะหยี่,11,3-22(3)-3/39นฐ,เพชรเกษม,เลขที่ 4/10,6,นครปฐม,034-322598,4,บริษัท ไฟน์ ฟล็อค (ไทยแลนด์) จำกัด,วัดไร่ขิง,บริษัท ไฟน์ ฟล็อค (ไทยแลนด์) จำกัด,73110,5,105,สามพราน,13.74465,69300000
100.1201333,ดอนตูม,ผลิตอาหารสัตว์ทุกชนิด,90,ศ3-15(1)-1/36นฐ,พลดำริห์,เลขที่ 1,60,นครปฐม,,10,บริษัท เหรียญทอง ฟิด (1992) จำกัด,,บริษัท เหรียญทอง ฟิด (1992) จำกัด,73130,30,106,บางเลน,14.03368333,26000000
100.29875,ไร่ขิง,ผลิตเนื้อไก่ปรุงสุกแช่แข็ง,226,3-4(6)-1/45นฐ,พุทธมณฑลสาย 5,เลขที่ 119,56,นครปฐม,02-420-0835,9,บริษัท แหลมทองผลิตภัณฑ์อาหาร จำกัด,     -,บริษัท แหลมทองผลิตภัณฑ์อาหาร จำกัด,73210,170,107,สามพราน,13.72035,293000000
99.981,โพรงมะเดื่อ,"ผลิตอาหารเจจากแป้ง เช่น อาหารโปรตีน, ไส้กรอกเจ,ลูกชิ้นเจ,และอาหารเจอื่น ๆ",34,3-10(3)-1/45นฐ,,เลขที่ 162/3,12,นครปฐม,,10,บริษัท เมตตาอาหารเจ จำกัด,,บริษัท เมตตาอาหารเจ จำกัด,73000,22,108,เมืองนครปฐม,13.83653333,9100000
100.2916167,ไร่ขิง,หลอมพลาสติกสำหรับผลิตเป็นเส้นใยสังเคราะห์ บดย่อยพลาสติกจากพลาสติกเก่า,0,จ3-53(5)-4/45นฐ,พุทธมณฑลสาย 5,เลขที่ 60/239,0,นครปฐม,,9,บริษัท ชโนทัย ไฟเบอร์ จำกัด,ไร่ขิง 30,บริษัท ชโนทัย ไฟเบอร์ จำกัด,73210,0,109,สามพราน,13.72596667,7000000
100.16365,ท่ากระชับ,ทำวงกบประตู-หน้าต่าง บานประตู-หน้าต่างจากไม้แปรรูป เลื่อย ไส ซอย เซาะร่อง รางลิ้นจากไม้แปรรูป,12,จ3-34(2)-3/40นฐ,,เลขที่ 46/1,12,นครปฐม,034-332848,1,บริษัท เจ พี วู้ด จำกัด,,บริษัท เจ พี วู้ด จำกัด,73120,0,110,นครชัยศรี,13.78326667,2000000
99.92653333,บ้านยาง,ฟอกย้อมด้ายและผ้าทุกชนิด,73,3-22(3)-1/45นฐ,,เลขที่ 99,44,นครปฐม,,11,บริษัท รุ่งสินเจริญ จำกัด,,บริษัท รุ่งสินเจริญ จำกัด,73000,29,111,เมืองนครปฐม,13.87546667,50000000
100.088,ตลาดจินดา,ผลิตเครื่องปรุงอาหาร อาหารกึ่งสำเร็จรูป อาหารสำเร็จรูป เช่น น้ำจิ้มไก่ ซอสพริก ซอสผลไม้ ซอสปรุงรส ซอสผัดไท น้ำพริกแกง น้ำสลัด ต้มยำ ต้มข่า,100,3-13(2)-4/48นฐ,พระประโทน-บ้านแพ้ว,เลขที่ 99/1,40,นครปฐม,0 2870 6211-2,2,บริษัท ซิตี้ฟูด จำกัด,-,บริษัท ซิตี้ฟูด จำกัด,73110,60,112,สามพราน,13.67588333,45200000
100.2366,ท่าข้าม,ทำพื้นรองเท้า,17,จ3-53(7)-1/43นฐ,เพชรเกษม,เลขที่ 39/8,13,นครปฐม,,5,บริษัท เจริญพัฒนารองเท้าไทย จำกัด,วัดโรมัน,บริษัท เจริญพัฒนารองเท้าไทย จำกัด,73110,4,113,สามพราน,13.71331667,8500000
100.30785,กระทุ่มล้ม,ผลิต แปรรูปผลิตภัณฑ์อาหารการเกษตร เช่น น้ำผลไม้ กะทิยูเอชที น้ำนมข้าว เยลลี่บรรจุกล่อง เครื่องปรุงรส น้ำมันจากมะพร้าว,1200,3-8(1)-1/46นฐ,พุทธมณฑลสาย 5,เลขที่ 57,763,นครปฐม,02-4979111,3,บริษัท อำพลฟูดส์ โพรเซสซิ่ง จำกัด,-,บริษัท อำพลฟูดส์ โพรเซสซิ่ง จำกัด,73220,437,114,สามพราน,13.73091667,1018395306
100.0126667,วังน้ำเขียว,ทำแยมพืช ผัก ผลไม้ พืช ผัก ผลไม้ในน้ำเชื่อม ในภาชนะปิดผนึกและอากาศเข้าไม่ได้ พืช ผัก ผลไม้อบแห้ง กวน เชื่อม แช่อิ่ม ฯลฯ,77,3-8(1)-10/47นฐ,คงทอง,เลขที่ 99/9,20,นครปฐม,034-204890-3,8,บริษัท เอ็มวี ฟู้ด ซัพพลาย จำกัด,-,บริษัท เอ็มวี ฟู้ด ซัพพลาย จำกัด,73140,57,115,กำแพงแสน,13.95166667,64000000
99.94303351,หนองงูเหลือม,ผลิตภัณฑ์เกี่ยวกับยางและส่วนประกอบที่เป็นโลหะ,30,3-51-1/45นฐ,     -,เลขที่ 101,22,นครปฐม,,9,บริษัท เซ็นจูรี่ รับเบอร์ จำกัด,   -,บริษัท เซ็นจูรี่ รับเบอร์ จำกัด,73000,8,116,เมืองนครปฐม,13.9168131,12500000
100.0886333,ตลาดจินดา,ผลิตแบะแซ ผงกลูโคส น้ำเชื่อมกลูโคส น้ำเชื่อมฟรักโทส มอลโทเดกซ์ทรินชนิดผง มอลโทเดกซ์ทรินชนิดเหลว กลูโคสซีรับผง เดกซ์โทรสชนิดผง ชนิดเหลวและน้ำเชื่อมอินนูลิน,14,3-11(6)-1/49นฐ,พระประโทน-บ้านแพ้ว,เลขที่ 72,12,นครปฐม,034-981410,6,บริษัท ดับเบิ้ลยูจีซี จำกัด,-,บริษัท ดับเบิ้ลยูจีซี จำกัด,73110,2,117,สามพราน,13.67006667,120000000
100.2437333,บ้านใหม่,"ผลไม้อบแห้ง เช่น มะม่วง, สับปะรด, ฝรั่ง, พุทรา ฯลฯ",10,จ3-8(2)-3/49นฐ,เพชรเกษม,เลขที่ 30/4,5,นครปฐม,,1,ห้างหุ้นส่วนจำกัด โรงงานอาหารเซียงเฮง,วัดเทียนดัด,ห้างหุ้นส่วนจำกัด โรงงานอาหารเซียงเฮง,73110,5,118,สามพราน,13.70093333,7000000
100.16375,บางปลา,"ผลิตยางนอกและยางในรถยนต์, จักรยานยนต์และจักรยาน",2905,3-51-1/38นฐ,สายบางเลน-เกาะแรด,เลขที่ 4,1820,นครปฐม,"034-234799, 801",7,บริษัท ดีสโตน อินเตอร์เนชั่นแนล จำกัด,,บริษัท ดีสโตน อินเตอร์เนชั่นแนล จำกัด,73130,1085,119,บางเลน,13.98193333,1535819772
100.2951833,ไร่ขิง,เลื่อย ไส ซอย เซาะร่อง หรือแปรรูปไม้ ทำวงกบ บานประตู-หน้าต่างและทำเครื่องเรือนเครื่องใช้ในบ้าน,40,จ3-34(1)-84/48นฐ,ท่าพูด,เลขที่ 88,25,นครปฐม,02-8134171,9,บริษัท ไทย เอ็น.จีเอส 1999 จำกัด,,บริษัท ไทย เอ็น.จี.เอส 1999 จำกัด,73210,15,120,สามพราน,13.72363333,25000000
100.2140333,ดอนแฝก,"ซักฟอก, ย้อมผ้าเครื่องนุ่งห่มทั่วไป",115,3-98-7/49นฐ,,เลขที่ 99/2,55,นครปฐม,034-265320,3,บริษัท พี พี เอ รอว์แมททีเรียล จำกัด,,บริษัท พี พี เอ รอว์แมททีเรียล จำกัด,73120,60,121,นครชัยศรี,13.84888333,65000000
99.92631667,ทุ่งบัว,ทำอาหารผสมหรืออาหารสำเร็จรูปสำหรับเลี้ยงสัตว์,14,3-15(1)-3/49นฐ,นครปฐม-สุพรรณบุรี,เลขที่ 158,12,นครปฐม,02-9840124-5,6,บริษัท เซ็นทรัลลิส จำกัด,-,บริษัท เซ็นทรัลลิส จำกัด,73140,2,122,กำแพงแสน,14.0423,40000000
100.2761333,ไร่ขิง,ทอผ้าทุกชนิด (เครื่องทอ 450 เครื่อง),74,3-22(2)-4/33นฐ,เพชรเกษม,เลขที่ 22,31,นครปฐม,,14,บริษัท ล้อศิรินิมิตรวงศ์เท็กซ์ไทล์ จำกัด,,บริษัท ล้อศิรินิมิตรวงศ์เท็กซ์ไทล์ จำกัด,73210,43,123,สามพราน,13.71396667,16000000
100.078,ดอนยายหอม,ผสมอาหารสำหรับเลี้ยงสัตว์,35,จ3-15(1)-1/42นฐ,พระประโทน-บ้านแพ้ว,เลขที่ 284/1,33,นครปฐม,,1,บริษัท โภคา ฟีด จำกัด,,บริษัท โภคา ฟีด จำกัด,73000,2,124,เมืองนครปฐม,13.72228333,14000000
100.2649333,บัวปากท่า,ทำไม้อัด,100,3-34(4)-7/49นฐ,-,เลขที่ 55,60,นครปฐม,,9,บริษัท สตาร์ พลายวู้ด จำกัด,-,บริษัท สตาร์ พลายวู้ด จำกัด,73130,40,125,บางเลน,14.16118333,43500000
99.91693333,บ้านยาง,ผลิตกระดาษ,84,3-38(2)-4/49นฐ,-,เลขที่ 99/9,42,นครปฐม,,7,บริษัท พานทอง เปเปอร์ จำกัด,-,บริษัท พานทอง เปเปอร์ จำกัด,73000,42,126,เมืองนครปฐม,13.88106667,250000000
100.080563,หนองงูเหลือม,อาหารกระป๋อง ปลากระป๋อง,31,3-6(1)-1/46นฐ,มาลัยแมน,เลขที่ 112/7,11,นครปฐม,0 2291 4018,3,บริษัท จุมพลฟู๊ด จำกัด,-,บริษัท จุมพลฟู๊ด จำกัด,73000,20,127,เมืองนครปฐม,13.69654459,14200000
100.27225,ไร่ขิง,ถักผ้ายืด (จำนวนเครื่องถักผ้า 24 เครื่อง) และตัดเย็บเสื้อ,60,3-24-4/33นฐ,เพชรเกษม กม.29,เลขที่ 42/220,30,นครปฐม,4202055,5,บริษัท ไทยอิสเทอน อินดัสทรี้ จำกัด,หมู่บ้านศรีเสถียร,บริษัท ไทยอิสเทอน อินดัสทรี้ จำกัด,73210,30,128,สามพราน,13.71936667,35500000
100.19827,ดอนแฝก,โรงงานสุรากลั่น ตามประเภทหรือชนิดโรงงาน ลำดับที่ 16 เช่น ชนิดสุราขาวฯ โรงงานทำหรือผสมสุราจากผลไม้ ตามประเภทหรือชนิดโรงงาน ลำดับที่ 18,80,3-16-1/53นฐ,ห้วยพลู-วัดสำโรง,เลขที่ 88/8,50,นครปฐม,034-265434,3,บริษัท ดับเบิ้ลยูแฟคเตอรี่ จำกัด,-,บริษัท ดับเบิ้ลยูแฟคเตอรี่ จำกัด,73120,30,129,นครชัยศรี,13.87689,375000000
99.9665222,กำแพงแสน,ผลิตอาหารสำเร็จรูปสำหรับเลี้ยงสัตว์ ได้แก่ อาหารสัตว์บก สัตว์น้ำ,43,3-15(1)-3/53นฐ,-,เลขที่ 164,42,นครปฐม,02-9255631-2,11,บริษัท เจบีเอฟ จำกัด,-,บริษัท เจบีเอฟ จำกัด,73140,1,130,กำแพงแสน,14.05623606,143861755
100.27955,ไร่ขิง,ผลิตข้าวเกรียบ,15,ศ3-10(3)-1/38นฐ,เพชรเกษม,เลขที่ 66/124,10,นครปฐม,4200518,7,บริษัท ส่งเสริมอาหารไทย จำกัด,,บริษัท ส่งเสริมอาหารไทย จำกัด,73210,5,131,สามพราน,13.72181667,10900000
100.26753,ทรงคนอง,ผลิตเครื่องปรุงหรือเครื่องประกอบอาหาร เช่น น้ำพริกเผา น้ำจิ้มไก่ น้ำจิ้มบ๊วย ซอสพริก และซอสมะเขือเทศ,100,3-13(2)-6/51นฐ,ปิ่นเกล้า-นครชัยศรี,เลขที่ 26/12,50,นครปฐม,02-2245228,2,บริษัท ฉั่วฮะเส็ง ฟู้ดโปรดักส์ จำกัด,-,บริษัท ฉั่วฮะเส็ง ฟู้ดโปรดักส์ จำกัด,73210,50,132,สามพราน,13.806,66500000
100.0034351,ห้วยขวาง,ผลิตปุ๋ยอินทรีย์ ปุ๋ยเคมี และปุ๋ยอินทรีย์เคมี,42,จ3-43(1)-69/55นฐ,,เลขที่ 222,32,นครปฐม,,5,บริษัท ดีมีเทอร์ (2019) จำกัด,,บริษัท ดีมีเทอร์ (2019) จำกัด,73140,10,133,กำแพงแสน,13.93688585,131000000
