พื้นที่อาคาร(ตร.ม.),ประกอบกิจการ,รหัสจังหวัด,อำเภอ,TSIC,รหัสประเภท,ถนน,ซอย,คนงานรวม,ลำดับ,หญิง,ชาย,จังหวัด,หมู่,ค่าอาคาร,เลขที่,เงินทุนหมุนเวียน,เลขทะเบียนโรงงาน,โทรศัพท์,ค่าเครื่องจักร,แรงม้ารวม,ค่าที่ดิน,ตำบล,เงินลงทุนรวม,_id,รหัสทะเบียนโรงงาน FID,ชื่อโรงงาน,ชื่อเจ้าของ,จำพวก,ปีที่ได้รับอนุญาต,รหัสไปรษณีย์,พื้นที่โรงงาน(ตร.ม.)
0,ซ่อมแซมหรือเปลี่ยนแปลงสภาพรถยนต์ รถพ่วง หรือยานที่ขับเคลื่อนด้วยเครื่องยนต์หรือส่วนประกอบของยานดังกล่าว,21,บ้านฉาง,33121,9501,,,29,4608,1,28,ระยอง,6,0,โฉนดที่ดินเลขที่ 15113 28168 28166 28167,10000000,จ3-95(1)-151/62รย,,1000000,409,0,พลา,11000000,62,20200000000000,บริษัท จตุนภัส จำกัด,บริษัท จตุนภัส จำกัด,3,62,21130,1954
3466,ซ่อมแซมหรือเปลี่ยนแปลงสภาพรถยนต์ รถพ่วง หรือยานที่ขับเคลื่อนด้วยเครื่องยนต์หรือส่วนประกอบของยานดังกล่าว,21,บ้านฉาง,33121,9501,,,29,4609,1,28,ระยอง,6,15000000,โฉนดที่ดินเลขที่ 15113 28168 28166 28167,10000000,จ3-95(1)-150/62รย,,1000000,409,20000000,พลา,46000000,63,20200000000000,บริษัท ดาต้าเกท จำกัด,บริษัท ดาต้าเกท จำกัด,3,62,21130,22045
14330,ศูนย์บริการซ่อมรถยนต์,21,บ้านฉาง,33121,9501,,,80,4610,30,50,ระยอง,2,140000000,111,150000000,จ3-95(1)-8/58รย,,30000000,339.6,70000000,พลา,390000000,64,20200000000000,บริษัท โตโยต้า นครระยอง จำกัด,บริษัท โตโยต้า นครระยอง จำกัด,3,58,21130,16145
3160,ซ่อมแซมรถยนต์และเคาะพ่นสี,21,บ้านฉาง,33121,9501,สุขุมวิท,,47,4611,33,14,ระยอง,6,25000000,34/11,5000000,จ3-95(1)-159/60รย,"038-603904,096-3569199",12000000,260.15,10000000,บ้านฉาง,52000000,65,20200000000000,บริษัท อีซูซุตะวันออกมอเตอร์เวอร์ค จำกัด,บริษัท อีซูซุตะวันออกมอเตอร์เวอร์ค จำกัด,3,60,21130,26000
800,ซักอบรีดและซักแห้งสำเร็จรูปต่าง ๆ,21,บ้านฉาง,28269,9800,,,19,4612,17,2,ระยอง,6,7000000,5,5000000,จ3-98-1/39รย,,8000000,186.28,4500000,สำนักท้อน,24500000,66,20200000000000,ห้างหุ้นส่วนจำกัด ปิรามิด แสงทอง ซักรีด,ห้างหุ้นส่วนจำกัด ปิรามิด แสงทอง ซักรีด,3,39,21130,12800
720,พ่นสี พ่นทราย อุตสาหกรรม,21,บ้านฉาง,25921,10001,สาย 332,เทศบาล 50,17,4613,7,10,ระยอง,3,2000000,,600000,จ3-100(1)-5/58รย,084-1378987,4000000,470,3350000,สำนักท้อน,9950000,67,20200000000000,บริษัท โคทติ้ง แฟมิลี่ เซอร์วิส จำกัด,บริษัท โคทติ้ง แฟมิลี่ เซอร์วิส จำกัด,3,58,21130,8000
555,ชุบโลหะ,21,บ้านฉาง,25921,10005,,,7,4614,0,7,ระยอง,5,4000000,ตามโฉนดที่ดินเลขที่ 3553,1000000,จ3-100(5)-7/58รย,038-602773,1300000,399,2100000,สำนักท้อน,8400000,68,20200000000000,ห้างหุ้นส่วนจำกัด บ้านฉางเบสเพลท,ห้างหุ้นส่วนจำกัด บ้านฉางเบสเพลท,3,58,21130,700
216,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,21,บ้านฉาง,38211,10500,-,-,7,4615,3,4,ระยอง,6,1000000,66/21,1000000,3-105-43/56รย,081-341853,500000,80,1200000,สำนักท้อน,3700000,69,10200000000000,บริษัท เวิล์ดสเครพส์ รีไซเคิล จำกัด,บริษัท เวิล์ดสเครพส์ รีไซเคิล จำกัด,3,56,21130,8000
216,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,21,บ้านฉาง,38211,10500,-,-,12,4616,6,6,ระยอง,6,2000000,69/9,1000000,3-105-44/58รย,,500000,80,0,สำนักท้อน,3500000,70,10200000000000,บริษัท กนกรัตน์ รีไซเคิล จำกัด,บริษัท กนกรัตน์ รีไซเคิล จำกัด,3,58,21130,11200
840,คัดแยกสิ่งปฎิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,21,บ้านฉาง,38211,10500,-,-,58,4617,34,24,ระยอง,1,3000000,5-ก.ค.,0,3-105-12/58รย,,1000,39,0,สำนักท้อน,3001000,71,10200000000000,ห้างหุ้นส่วนจำกัด สมบัติ รีไซเคิล แอนด์ ซัพพลาย,ห้างหุ้นส่วนจำกัด สมบัติ รีไซเคิล แอนด์ ซัพพลาย,3,58,21130,7200
8000,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,21,บ้านฉาง,38211,10500,,,85,4618,20,65,ระยอง,3,10000000,"โฉนดที่ดินเลขที่ 5597, 14934",6000000,3-105-61/62รย,,7500000,1525,34000000,สำนักท้อน,57500000,72,10200000000000,บริษัท โทเซอิ-พันคัม แอ็ดวานซ์ จำกัด,บริษัท โทเซอิ-พันคัม แอ็ดวานซ์ จำกัด,3,62,21130,45211
4000,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,21,บ้านฉาง,38211,10500,,,10,4619,3,7,ระยอง,5,1000000,102/9 ,1000000,3-105-15/57รย,,60000,59,1000000,สำนักท้อน,3060000,73,10200000000000,ห้างหุ้นส่วนจำกัด ปัณชญาสตีล,ห้างหุ้นส่วนจำกัด ปัณชญาสตีล,3,57,21130,663
396,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,21,บ้านฉาง,38211,10500,,5,9,4620,2,7,ระยอง,2,3000000,80/21,1000000,3-105-87/59รย,081-6648935,1000000,320,3000000,พลา,8000000,74,10200000000000,ห้างหุ้นส่วนจำกัด วิธี ค้าของเก่า,ห้างหุ้นส่วนจำกัด วิธี ค้าของเก่า,3,59,21130,1772
216,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,21,บ้านฉาง,38211,10500,,,18,4621,9,9,ระยอง,5,3000000,น.ส.3ก.เลขที่ 66,2000000,3-105-59/59รย,,3000000,80,5000000,สำนักท้อน,13000000,75,10200000000000,บริษัท 3P รีไซเคิล จำกัด,บริษัท 3P รีไซเคิล จำกัด,3,59,21130,15400
96,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดไว้ในหมวด 1 ข้อ1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรมฉบับที่ 1 (พ.ศ.2541) และยดย่อยเศษพลาสติก,21,บ้านฉาง,38211,10500, -, -,53,4622,33,20,ระยอง,6,400000,123/14,900000,3-105-89/48รย,,250000,49,0,บ้านฉาง,1550000,76,10200000000000,บริษัท เนินกระปรอกดีเวลลอปเมนท์ จำกัด,บริษัท เนินกระปรอกดีเวลลอปเมนท์ จำกัด,3,48,21130,1600
240,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด1 ข้อ 1 ของภาคผนวกที่1 บัญชีส่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) ประกอบลังไม้พาเลท บดย่อยพลาสติก,21,บ้านฉาง,38211,10500, -, -,51,4623,21,30,ระยอง,4,500000,,300000,3-105-104/48รย,,200000,48,700000,สำนักท้อน,1700000,77,10200000000000,ห้างหุ้นส่วนจำกัด ส.ประเสริฐ ค้าไม้,ห้างหุ้นส่วนจำกัด ส.ประเสริฐ ค้าไม้,3,48,21130,0
296,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,21,บ้านฉาง,38211,10500,,,8,4624,2,6,ระยอง,,1000000,โฉนดที่ดินเลขที่ 13865 และ 18226,1000000,3-105-90/59รย,095-4162829,1000000,345,3000000,บ้านฉาง,6000000,78,10200000000000,บริษัท เอส บี เอส แอนด์ รีไซเคิล จำกัด,บริษัท เอส บี เอส แอนด์ รีไซเคิล จำกัด,3,59,21130,3000
216,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,21,บ้านฉาง,38211,10500,-,-,11,4625,5,6,ระยอง,6,1000000,66/20,1000000,3-105-42/56รย,086-1507928,500000,80,2950000,สำนักท้อน,5450000,79,10200000000000,บริษัท สามเค รีไซเคิล จำกัด,บริษัท สามเค รีไซเคิล จำกัด,3,56,21130,17600
1746,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,21,บ้านฉาง,38211,10500,,,20,4626,10,10,ระยอง,6,3000000,24/21,2000000,3-105-6/64รย,,2000000,160,2000000,สำนักท้อน,9000000,80,10200000000000,บริษัท เพ็งโบ รับเบอร์ จำกัด,บริษัท เพ็งโบ รับเบอร์ จำกัด,3,64,21130,15290
216,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,21,บ้านฉาง,38211,10500,,,53,4627,33,20,ระยอง,5,1000000,-,1000000,จ3-105-41/51รย,081-7811317,50000,25,12000,สำนักท้อน,2062000,81,20200000000000,ห้างหุ้นส่วนจำกัด ส.โชคชัย รวมเศษ,ห้างหุ้นส่วนจำกัด ส.โชคชัย รวมเศษ,3,51,21130,1424
994,ล้างและซ่อมบรรจุภัณฑ์ที่ปนเปื้อนด้วยตัวทำละลาย ผลิตเชื้อเพลิงผสมจากวัสดุที่ปนเปื้อนต่างๆ ผลิตเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นที่ใช้แล้ว ตัวทำละลายที่ใช้แล้ว บดย่อยชิ้นส่วนอุปกรณ์เครื่องใช้ไฟฟ้าหรืออิเล็กทรอนิกส์ที่ใช้แล้ว รีไซเคิลหลอดไฟฟ้าฟลูออเรสเซนต์ เก็บรวบรวมแบตเตอรีโดยไม่มีการแปรสภาพ ผลิตวัตถุดิบทดแทนสำหรับการผลิตปูนซีเมนต์,21,บ้านฉาง,38300,10600,,,15,4628,4,11,ระยอง,6,2000000,โฉนดที่ดินเลขที่ 44203 เลขที่ดิน 816,2000000,3-106-36/64รย,,5000000,461,2000000,สำนักท้อน,11000000,82,10200000000000,บริษัท สามเค รีไซเคิล จำกัด,บริษัท สามเค รีไซเคิล จำกัด,3,64,21130,1600
992,ล้างและซ่อมภาชนะบรรจุภัณฑ์ที่ปนเปื้อน และคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,21,บ้านฉาง,38300,10600,,,14,4629,4,10,ระยอง,3,2000000,29-ธ.ค.,1000000,3-106-84/60รย,,500000,59,7000000,สำนักท้อน,10500000,83,10200000000000,บริษัท ดีส เซอร์วิสเซส (ทีเอช) จำกัด,บริษัท ดีส เซอร์วิสเซส (ทีเอช) จำกัด,3,60,21130,5300
